onset	duration	sample	value
2116,152	4	529038	201
2120,152	2	530038	202
2122,152	1,008	530538	203
2123,16	4,016	530790	3
2127,176	3,996	531794	200
2131,172	4	532793	201
2135,172	2,016	533793	202
2137,188	0,992	534297	203
2138,18	4	534545	4
2142,18	4,016	535545	200
2146,196	4	536549	201
215,324	4,016	53831	201
2150,196	2	537549	202
2152,196	1,008	538049	203
2153,204	4	538301	3
2157,204	4	539301	200
2161,204	4,016	540301	201
2165,22	2	541305	202
2167,22	1,008	541805	203
2168,228	4	542057	3
2172,228	4,016	543057	200
2176,244	4	544061	201
2180,244	2	545061	202
2182,244	1,008	545561	203
2183,252	4,016	545813	4
2187,268	4	546817	200
219,34	2	54835	202
2191,268	4	547817	201
2195,268	2	548817	202
2197,268	1,008	549317	203
2198,276	4,016	549569	4
2202,292	4,016	550573	200
2206,308	4	551577	201
221,34	1,008	55335	203
2210,308	1,984	552577	202
2212,292	1,024	553073	203
2213,316	4	553329	3
2217,316	4	554329	200
222,348	4,016	55587	2
2221,316	4	555329	201
2225,316	2	556329	202
2227,316	1,008	556829	203
2228,324	4,016	557081	3
2232,34	4	558085	200
2236,34	4	559085	201
2240,34	2,016	560085	202
2242,356	0,992	560589	203
2243,348	4,016	560837	4
2247,364	4	561841	200
2251,364	4	562841	201
2255,364	2,016	563841	202
2257,38	0,992	564345	203
2258,372	4	564593	4
226,364	4	56591	200
2262,372	4	565593	200
2266,372	4,016	566593	201
2270,388	2	567597	202
2272,388	1,008	568097	203
2273,396	4,016	568349	3
2277,412	4	569353	200
2281,412	4	570353	201
2285,412	2,016	571353	202
2287,428	0,992	571857	203
2288,42	4,016	572105	3
2292,436	4	573109	200
2296,436	4	574109	201
230,364	4	57591	201
2300,436	2	575109	202
2302,436	1,008	575609	203
2303,444	4	575861	4
2307,444	9,008	576861	200
2316,452	4	579113	201
2320,452	2	580113	202
2322,452	1,024	580613	203
2323,476	4	580869	4
2327,476	4	581869	200
2331,476	4,008	582869	201
2335,484	2	583871	202
2337,484	1,008	584371	203
2338,492	4,016	584623	3
234,364	2,016	58591	202
2342,508	4,004	585627	200
2346,512	3,984	586628	201
2350,496	2,016	587624	202
2352,512	1,008	588128	203
2353,52	4	588380	4
2357,52	4,016	589380	200
236,38	0,992	59095	203
2361,536	3,98	590384	201
2365,516	2,004	591379	202
2367,52	1,008	591880	203
2368,528	4,016	592132	4
237,372	4,016	59343	1
2372,544	4	593136	200
2376,544	4	594136	201
2380,544	2,016	595136	202
2382,56	0,992	595640	203
2383,552	4	595888	3
2387,552	4	596888	200
2391,552	4,016	597888	201
2395,568	2	598892	202
2397,568	0,992	599392	203
2398,56	4,02	599640	4
24,012	2,016	6003	202
2402,58	4	600645	200
2406,58	4,016	601645	201
241,388	4	60347	200
2410,596	2	602649	202
2412,596	1,008	603149	203
2413,604	4,008	603401	4
2417,612	4	604403	200
2421,612	4	605403	201
2425,612	2	606403	202
2427,612	1,008	606903	203
2428,62	4,016	607155	3
2432,636	4	608159	200
2436,636	3,996	609159	201
2440,632	2,016	610158	202
2442,648	1,008	610662	203
2443,656	4	610914	4
2447,656	4	611914	200
245,388	4	61347	201
2451,656	4	612914	201
2455,656	2	613914	202
2457,656	1,008	614414	203
2458,664	4,016	614666	4
2462,68	4	615670	200
2466,68	4	616670	201
2470,68	2	617670	202
2472,68	0,992	618170	203
2473,672	4,032	618418	3
2477,704	4	619426	200
2481,704	4	620426	201
2485,704	2,016	621426	202
2487,72	0,992	621930	203
2488,712	4,02	622178	3
249,388	2,016	62347	202
2492,732	3,996	623183	200
2496,728	4	624182	201
2500,728	2,016	625182	202
2502,744	0,992	625686	203
2503,736	4,016	625934	4
2507,752	4	626938	200
251,404	0,992	62851	203
2511,752	4,016	627938	201
2515,768	2	628942	202
2517,768	1,008	629442	203
2518,776	4	629694	3
252,396	4,016	63099	2
2522,776	4	630694	200
2526,776	4,016	631694	201
2530,792	1,984	632698	202
2532,776	1,024	633194	203
2533,8	4	633450	3
2537,8	4	634450	200
2541,8	4	635450	201
2545,8	2,016	636450	202
2547,816	1,008	636954	203
2548,824	4	637206	4
2552,824	4	638206	200
2556,824	4,016	639206	201
256,412	4	64103	200
2560,84	2	640210	202
2562,84	1,008	640710	203
2563,848	4	640962	3
2567,848	4,016	641962	200
2571,864	4	642966	201
2575,864	2	643966	202
2577,864	1,024	644466	203
2578,888	4	644722	3
2582,888	3,992	645722	200
2586,88	4	646720	201
2590,88	2	647720	202
2592,88	1,024	648220	203
2593,904	4	648476	4
2597,904	4	649476	200
26,028	0,992	6507	203
260,412	4	65103	201
2601,904	4,016	650476	201
2605,92	1,984	651480	202
2607,904	1,024	651976	203
2608,928	4,016	652232	4
2612,944	4	653236	200
2616,944	4	654236	201
2620,944	2	655236	202
2622,944	1,004	655736	203
2623,948	4,016	655987	3
2627,964	3,988	656991	200
2631,952	4,016	657988	201
2635,968	2	658992	202
2637,968	1,016	659492	203
2638,984	3,984	659746	4
264,412	2,016	66103	202
2642,968	4,02	660742	200
2646,988	4	661747	201
2650,988	2	662747	202
2652,988	1,024	663247	203
2654,012	4	663503	3
2658,012	4	664503	200
266,428	0,992	66607	203
2662,012	3,984	665503	201
2665,996	2,016	666499	202
2668,012	1,024	667003	203
2669,036	4	667259	4
267,42	4,016	66855	2
2673,036	4	668259	200
2677,036	4,016	669259	201
2681,052	1,984	670263	202
2683,036	1,008	670759	203
2684,044	4,016	671011	3
2688,06	4	672015	200
2692,06	4	673015	201
2696,06	2,016	674015	202
2698,076	1,008	674519	203
2699,084	4	674771	4
27,02	4,016	6755	2
2703,084	4	675771	200
2707,084	4	676771	201
271,436	4	67859	200
2711,084	2,016	677771	202
2713,1	1,008	678275	203
2714,108	4	678527	3
2718,108	4,016	679527	200
2722,124	3,984	680531	201
2726,108	2	681527	202
2728,108	1,024	682027	203
2729,132	4	682283	4
2733,132	4	683283	200
2737,132	4	684283	201
2741,132	2,016	685283	202
2743,148	1,008	685787	203
2744,156	4,016	686039	3
2748,172	4	687043	200
275,436	4	68859	201
2752,172	4	688043	201
2756,172	2	689043	202
2758,172	1,008	689543	203
2759,18	4,016	689795	3
2763,196	8,976	690799	200
2772,172	4	693043	201
2776,172	2	694043	202
2778,172	1,008	694543	203
2779,18	4,016	694795	4
2783,196	4	695799	200
2787,196	4	696799	201
279,436	2	69859	202
2791,196	2	697799	202
2793,196	1,008	698299	203
2794,204	4,016	698551	4
2798,22	4	699555	200
2802,22	4	700555	201
2806,22	2,016	701555	202
2808,236	1,008	702059	203
2809,244	4	702311	3
281,436	1,008	70359	203
2813,244	4,016	703311	200
2817,26	4	704315	201
282,444	4,016	70611	1
2821,26	1,984	705315	202
2823,244	1,024	705811	203
2824,268	4	706067	4
2828,268	4	707067	200
2832,268	4	708067	201
2836,268	2	709067	202
2838,268	1,008	709567	203
2839,276	4	709819	3
2843,276	4,016	710819	200
2847,292	4	711823	201
2851,292	2,016	712823	202
2853,308	1,008	713327	203
2854,316	4	713579	3
2858,316	4	714579	200
286,46	4	71615	200
2862,316	4	715579	201
2866,316	2,016	716579	202
2868,332	1,008	717083	203
2869,34	4	717335	3
2873,34	4,016	718335	200
2877,356	4	719339	201
2881,356	2	720339	202
2883,356	1,008	720839	203
2884,364	4	721091	4
2888,364	4	722091	200
2892,364	4	723091	201
2896,364	2,016	724091	202
2898,38	0,972	724595	203
2899,352	4,04	724838	3
290,46	4	72615	201
2903,392	4	725848	200
2907,392	4	726848	201
2911,392	2	727848	202
2913,392	1,008	728348	203
2914,4	4,016	728600	3
2918,416	4	729604	200
2922,416	4,016	730604	201
2926,432	2	731608	202
2928,432	0,992	732108	203
2929,424	4,016	732356	4
2933,44	4	733360	200
2937,44	4	734360	201
294,46	2	73615	202
2941,44	2	735360	202
2943,44	1,024	735860	203
2944,464	3,984	736116	4
2948,448	4,016	737112	200
2952,464	4	738116	201
2956,464	2	739116	202
2958,464	1,008	739616	203
2959,472	4,016	739868	4
296,46	1,008	74115	203
2963,488	4	740872	200
2967,488	4	741872	201
297,468	4,016	74367	1
2971,488	1,984	742872	202
2973,472	1,024	743368	203
2974,496	4,016	743624	3
2978,512	4	744628	200
2982,512	3,984	745628	201
2986,496	2,016	746624	202
2988,512	0,992	747128	203
2989,504	4,016	747376	4
2993,52	4	748380	200
2997,52	4	749380	201
3001,52	2	750380	202
3003,52	1,008	750880	203
3004,528	4,032	751132	4
3008,56	3,984	752140	200
301,484	4	75371	200
3012,544	4	753136	201
3016,544	2,016	754136	202
3018,56	0,992	754640	203
3019,552	4,016	754888	4
3023,568	4	755892	200
3027,568	4,016	756892	201
3031,584	2	757896	202
3033,584	0,992	758396	203
3034,576	4	758644	3
3038,576	4,024	759644	200
3042,6	3,984	760650	201
3046,584	2,016	761646	202
3048,6	1,008	762150	203
3049,608	4,016	762402	3
305,484	4	76371	201
3053,624	4	763406	200
3057,624	3,984	764406	201
3061,608	2,016	765402	202
3063,624	1,008	765906	203
3064,632	4,016	766158	4
3068,648	4	767162	200
3072,648	4	768162	201
3076,648	2	769162	202
3078,648	1,008	769662	203
3079,656	4,016	769914	3
3083,672	3,984	770918	200
3087,656	4,016	771914	201
309,484	2	77371	202
3091,672	2,016	772918	202
3093,688	1,008	773422	203
3094,696	4	773674	4
3098,696	4	774674	200
31,036	4	7759	200
3102,696	4	775674	201
3106,696	2	776674	202
3108,696	1,008	777174	203
3109,704	4,016	777426	4
311,484	1,008	77871	203
3113,72	4	778430	200
3117,72	4	779430	201
312,492	4,016	78123	2
3121,72	2	780430	202
3123,72	1,008	780930	203
3124,728	4,016	781182	3
3128,744	4,016	782186	200
3132,76	3,984	783190	201
3136,744	2,016	784186	202
3138,76	1,008	784690	203
3139,768	4	784942	3
3143,768	4,016	785942	200
3147,784	3,984	786946	201
3151,768	2,016	787942	202
3153,784	0,992	788446	203
3154,776	4,032	788694	3
3158,808	4	789702	200
316,508	4	79127	200
3162,808	4	790702	201
3166,808	2	791702	202
3168,808	1,008	792202	203
3169,816	4,016	792454	4
3173,832	4	793458	200
3177,832	4	794458	201
3181,832	2	795458	202
3183,832	1,008	795958	203
3184,84	4	796210	3
3188,84	4,016	797210	200
3192,856	4	798214	201
3196,856	2	799214	202
3198,856	1,008	799714	203
3199,864	4,016	799966	3
320,508	4	80127	201
3203,88	4,016	800970	200
3207,896	3,984	801974	201
3211,88	2,016	802970	202
3213,896	1,008	803474	203
3214,904	4	803726	4
3218,904	8,976	804726	200
3227,88	3,964	806970	201
3231,844	1,04	807961	202
3232,884	1,008	808221	203
3233,892	3,536	808473	3
3237,428	1,008	809357	103
3238,436	4	809609	200
324,508	2	81127	202
3242,436	4	810609	201
3246,436	0,992	811609	202
3247,428	1,008	811857	203
3248,436	3,712	812109	3
3252,148	0,992	813037	103
3253,14	4	813285	200
3257,14	4	814285	201
326,508	1,008	81627	203
3261,14	1,008	815285	202
3262,148	0,992	815537	203
3263,14	3,488	815785	3
3266,628	1,008	816657	103
3267,636	4	816909	200
327,516	4	81879	2
3271,636	4	817909	201
3275,636	1,008	818909	202
3276,644	0,992	819161	203
3277,636	3,792	819409	4
3281,428	1,008	820357	104
3282,436	4,004	820609	200
3286,44	4,012	821610	201
3290,452	0,992	822613	202
3291,444	0,992	822861	203
3292,436	3,552	823109	3
3295,988	1,008	823997	103
3296,996	4	824249	200
3300,996	4	825249	201
3304,996	0,992	826249	202
3305,988	0,992	826497	203
3306,98	6,812	826745	4
331,516	4,016	82879	200
3313,792	1,008	828448	104
3314,8	4,004	828700	200
3318,804	3,984	829701	201
3322,788	1,008	830697	202
3323,796	1,008	830949	203
3324,804	3,648	831201	3
3328,452	0,992	832113	103
3329,444	4,012	832361	200
3333,456	3,984	833364	201
3337,44	1,008	834360	202
3338,448	1,008	834612	203
3339,456	3,584	834864	3
3343,04	1,008	835760	103
3344,048	4	836012	200
3348,048	3,996	837012	201
335,532	4	83883	201
3352,044	1,008	838011	202
3353,052	1,008	838263	203
3354,06	4,336	838515	3
3358,396	1,008	839599	103
3359,404	4,016	839851	200
3363,42	3,984	840855	201
3367,404	1,008	841851	202
3368,412	1,008	842103	203
3369,42	5,128	842355	4
3374,548	1,008	843637	104
3375,556	4,004	843889	200
3379,56	3,984	844890	201
3383,544	1,024	845886	202
3384,568	0,992	846142	203
3385,56	3,536	846390	3
3389,096	1,008	847274	103
339,532	2,016	84883	202
3390,104	4	847526	200
3394,104	4	848526	201
3398,104	1,008	849526	202
3399,112	0,992	849778	203
3400,104	15,008	850026	4
341,548	0,992	85387	203
3415,112	4	853778	200
3419,112	4,016	854778	201
342,54	4,016	85635	1
3423,128	0,992	855782	202
3424,12	0,992	856030	203
3425,112	3,632	856278	3
3428,744	0,992	857186	103
3429,736	4	857434	200
3433,736	4,016	858434	201
3437,752	0,992	859438	202
3438,744	0,992	859686	203
3439,736	3,856	859934	3
3443,592	1,008	860898	103
3444,6	4	861150	200
3448,6	4	862150	201
3452,6	1,008	863150	202
3453,608	0,992	863402	203
3454,6	3,808	863650	3
3458,408	1,008	864602	103
3459,416	4	864854	200
346,556	4	86639	200
3463,416	4	865854	201
3467,416	0,992	866854	202
3468,408	1,024	867102	203
3469,432	3,808	867358	3
3473,24	0,992	868310	103
3474,232	4	868558	200
3478,232	4,016	869558	201
3482,248	0,992	870562	202
3483,24	1,008	870810	203
3484,248	3,644	871062	4
3487,892	1,008	871973	104
3488,9	3,98	872225	200
3492,88	4,032	873220	201
3496,912	0,992	874228	202
3497,904	1,008	874476	203
3498,912	3,552	874728	4
35,036	4	8759	201
350,556	4	87639	201
3502,464	1,008	875616	104
3503,472	4	875868	200
3507,472	4	876868	201
3511,472	0,992	877868	202
3512,464	1,024	878116	203
3513,488	3,648	878372	3
3517,136	1,024	879284	103
3518,16	3,984	879540	200
3522,144	4	880536	201
3526,144	1,024	881536	202
3527,168	0,992	881792	203
3528,16	3,6	882040	4
3531,76	0,992	882940	104
3532,752	4,016	883188	200
3536,768	3,984	884192	201
354,556	2,016	88639	202
3540,752	1,024	885188	202
3541,776	0,992	885444	203
3542,768	3,6	885692	4
3546,368	1,008	886592	104
3547,376	4	886844	200
3551,376	4	887844	201
3555,376	0,992	888844	202
3556,368	1,008	889092	203
3557,376	3,696	889344	3
356,572	0,992	89143	203
3561,072	1,008	890268	103
3562,08	4	890520	200
3566,08	4	891520	201
357,564	4,016	89391	1
3570,08	1,008	892520	202
3571,088	0,992	892772	203
3572,08	3,488	893020	4
3575,568	1,032	893892	104
3576,6	3,992	894150	200
3580,592	4,016	895148	201
3584,608	0,992	896152	202
3585,6	0,992	896400	203
3586,592	3,712	896648	4
3590,304	1,008	897576	104
3591,312	4	897828	200
3595,312	4	898828	201
3599,312	1,008	899828	202
3600,32	0,992	900080	203
3601,312	3,68	900328	3
3604,992	1,008	901248	103
3606	4	901500	200
361,58	4	90395	200
3610	3,984	902500	201
3613,984	1,008	903496	202
3614,992	1,008	903748	203
3616	3,68	904000	4
3619,68	0,992	904920	104
3620,672	4	905168	200
3624,672	4,016	906168	201
3628,688	0,992	907172	202
3629,68	0,992	907420	203
3630,672	3,68	907668	4
3634,352	0,992	908588	104
3635,344	4	908836	200
3639,344	4	909836	201
3643,344	1,008	910836	202
3644,352	1,008	911088	203
3645,36	3,52	911340	4
3648,88	1,008	912220	104
3649,888	3,984	912472	200
365,58	4	91395	201
3653,872	4,016	913468	201
3657,888	0,992	914472	202
3658,88	1,008	914720	203
3659,888	4,96	914972	4
3664,848	1,008	916212	104
3665,856	4	916464	200
3669,856	4	917464	201
3673,856	1,008	918464	202
3674,864	0,992	918716	203
3675,856	3,696	918964	4
3679,552	1,008	919888	104
3680,56	4	920140	200
369,58	2	92395	202
371,58	1,024	92895	203
372,604	4	93151	2
376,604	4	94151	200
380,604	4,016	95151	201
384,62	2	96155	202
386,62	1,008	96655	203
387,628	4	96907	2
39,036	2,016	9759	202
391,628	4	97907	200
395,628	4,016	98907	201
399,644	1,984	99911	202
401,628	1,008	100407	203
402,636	4,016	100659	1
406,652	4	101663	200
41,052	0,992	10263	203
410,652	4	102663	201
414,652	2	103663	202
416,652	1,008	104163	203
417,66	4	104415	2
42,044	4,032	10511	1
421,66	4,016	105415	200
425,676	4	106419	201
429,676	2	107419	202
431,676	1,008	107919	203
432,684	4,016	108171	1
436,7	4	109175	200
440,7	4	110175	201
444,7	2,016	111175	202
446,716	0,992	111679	203
447,708	4,016	111927	1
451,724	8,992	112931	200
46,076	4	11519	200
460,716	3,984	115179	201
464,7	2,016	116175	202
466,716	1,008	116679	203
467,724	4	116931	2
471,724	4,016	117931	200
475,74	4	118935	201
