onset	duration	sample	value
1333,148	4	333287	200
1337,148	4	334287	201
1341,148	2,016	335287	202
1343,164	0,992	335791	203
1344,156	4,016	336039	2
1348,172	4	337043	200
1352,172	4	338043	201
1356,172	2,016	339043	202
1358,188	0,992	339547	203
1359,18	4,016	339795	1
136,204	4,016	34051	200
1363,196	8,976	340799	200
1372,172	4	343043	201
1376,172	1,024	344043	202
1377,196	0,992	344299	203
1378,188	15,008	344547	2
1393,196	4	348299	200
1397,196	4	349299	201
140,22	3,984	35055	201
1401,196	1,024	350299	202
1402,22	0,992	350555	203
1403,212	15,008	350803	1
1418,22	4	354555	200
1422,22	4	355555	201
1426,22	0,992	356555	202
1427,212	1,008	356803	203
1428,22	3,648	357055	1
1431,868	1,008	357967	101
1432,876	4	358219	200
1436,876	4	359219	201
144,204	2,032	36051	202
1440,876	1,008	360219	202
1441,884	0,992	360471	203
1442,876	3,552	360719	2
1446,428	0,992	361607	102
1447,42	4	361855	200
1451,42	4	362855	201
1455,42	1,008	363855	202
1456,428	1,008	364107	203
1457,436	3,6	364359	1
146,236	0,992	36559	203
1461,036	1,008	365259	101
1462,044	4	365511	200
1466,044	4	366511	201
147,228	4,016	36807	1
1470,044	1,008	367511	202
1471,052	0,992	367763	203
1472,044	3,52	368011	2
1475,564	1,008	368891	102
1476,572	4	369143	200
1480,572	4	370143	201
1484,572	0,992	371143	202
1485,564	1,024	371391	203
1486,588	3,584	371647	2
1490,172	1,008	372543	102
1491,18	4	372795	200
1495,18	4	373795	201
1499,18	0,992	374795	202
1500,172	1,008	375043	203
1501,18	3,552	375295	1
1504,732	1,008	376183	101
1505,74	3,984	376435	200
1509,724	4,016	377431	201
151,244	4	37811	200
1513,74	1,008	378435	202
1514,748	0,992	378687	203
1515,74	5,248	378935	1
1520,988	0,992	380247	101
1521,98	4,016	380495	200
1525,996	3,984	381499	201
1529,98	1,008	382495	202
1530,988	1,008	382747	203
1531,996	4,512	382999	1
1536,508	1,008	384127	101
1537,516	4	384379	200
1541,516	4	385379	201
1545,516	0,992	386379	202
1546,508	1,008	386627	203
1547,516	3,568	386879	2
155,244	4	38811	201
1551,084	0,992	387771	102
1552,076	4	388019	200
1556,076	4	389019	201
1560,076	1,008	390019	202
1561,084	0,992	390271	203
1562,076	7,424	390519	1
1569,5	0,992	392375	101
1570,492	4,016	392623	200
1574,508	3,984	393627	201
1578,492	1,024	394623	202
1579,516	0,992	394879	203
1580,508	5,856	395127	1
1586,364	1,008	396591	101
1587,372	3,984	396843	200
159,244	2	39811	202
1591,356	4	397839	201
1595,356	1,008	398839	202
1596,364	1,008	399091	203
1597,372	4,528	399343	2
16,044	3,984	4011	200
1601,9	0,992	400475	102
1602,892	4	400723	200
1606,892	4	401723	201
161,244	1,008	40311	203
1610,892	1,008	402723	202
1611,9	1,008	402975	203
1612,908	6,24	403227	1
1619,148	0,992	404787	101
162,252	4	40563	1
1620,14	4	405035	200
1624,14	4	406035	201
1628,14	1,008	407035	202
1629,148	1,008	407287	203
1630,156	3,584	407539	1
1633,74	0,992	408435	101
1634,732	4,016	408683	200
1638,748	3,984	409687	201
1642,732	1,008	410683	202
1643,74	1,008	410935	203
1644,748	3,648	411187	2
1648,396	1,008	412099	102
1649,404	4	412351	200
1653,404	4	413351	201
1657,404	1,008	414351	202
1658,412	0,992	414603	203
1659,404	3,52	414851	2
166,252	4,016	41563	200
1662,924	0,992	415731	102
1663,916	4,016	415979	200
1667,932	3,984	416983	201
1671,916	1,024	417979	202
1672,94	0,992	418235	203
1673,932	6,032	418483	2
1679,964	0,992	419991	102
1680,956	4	420239	200
1684,956	4	421239	201
1688,956	1,008	422239	202
1689,964	0,992	422491	203
1690,956	15,008	422739	1
170,268	3,984	42567	201
1705,964	4,016	426491	200
1709,98	4	427495	201
1713,98	0,992	428495	202
1714,972	1,008	428743	203
1715,98	3,536	428995	2
1719,516	1,008	429879	102
1720,524	4	430131	200
1724,524	4	431131	201
1728,524	1,008	432131	202
1729,532	1,008	432383	203
1730,54	6,304	432635	2
1736,844	1,008	434211	102
1737,852	4	434463	200
174,252	2,016	43563	202
1741,852	4	435463	201
1745,852	0,992	436463	202
1746,844	1,008	436711	203
1747,852	6,544	436963	1
1754,396	1,008	438599	101
1755,404	4	438851	200
1759,404	4	439851	201
176,268	0,992	44067	203
1763,404	1,008	440851	202
1764,412	0,992	441103	203
1765,404	3,52	441351	1
1768,924	0,992	442231	101
1769,916	4	442479	200
177,26	4,016	44315	2
1773,916	4,016	443479	201
1777,932	0,992	444483	202
1778,924	0,992	444731	203
1779,916	7,28	444979	2
1787,196	0,992	446799	102
1788,188	4	447047	200
1792,188	4	448047	201
1796,188	1,008	449047	202
1797,196	1,008	449299	203
1798,204	3,536	449551	1
1801,74	0,992	450435	101
1802,732	4,016	450683	200
1806,748	3,984	451687	201
181,276	4,016	45319	200
1810,732	1,008	452683	202
1811,74	0,992	452935	203
1812,732	5,456	453183	2
1818,188	1,008	454547	102
1819,196	3,984	454799	200
1823,18	4,016	455795	201
1827,196	0,992	456799	202
1828,188	1,008	457047	203
1829,196	8,752	457299	1
1837,948	1,008	459487	101
1838,956	4,016	459739	200
1842,972	4	460743	201
1846,972	0,992	461743	202
1847,964	1,008	461991	203
1848,972	5,312	462243	2
185,292	4	46323	201
1854,284	1,008	463571	102
1855,292	4	463823	200
1859,292	3,984	464823	201
1863,276	1,024	465819	202
1864,3	0,992	466075	203
1865,292	4,032	466323	2
1869,324	1,008	467331	102
1870,332	8,976	467583	200
1879,308	4	469827	201
1883,308	2	470827	202
1885,308	1,008	471327	203
1886,316	4,016	471579	3
189,292	2	47323	202
1890,332	4	472583	200
1894,332	4	473583	201
1898,332	2	474583	202
1900,332	0,992	475083	203
1901,324	4,016	475331	4
1905,34	4	476335	200
1909,34	4	477335	201
191,292	1,008	47823	203
1913,34	2,016	478335	202
1915,356	0,992	478839	203
1916,348	4,016	479087	3
192,3	4	48075	1
1920,364	4	480091	200
1924,364	4,016	481091	201
1928,38	1,984	482095	202
1930,364	1,024	482591	203
1931,388	4	482847	4
1935,388	4,016	483847	200
1939,404	3,984	484851	201
1943,388	2,016	485847	202
1945,404	0,992	486351	203
1946,396	4,016	486599	4
1950,412	4	487603	200
1954,412	4,016	488603	201
1958,428	1,984	489607	202
196,3	4,016	49075	200
1960,412	1,024	490103	203
1961,436	4,016	490359	4
1965,452	4	491363	200
1969,452	3,984	492363	201
1973,436	2,016	493359	202
1975,452	1,008	493863	203
1976,46	4,016	494115	3
1980,476	4	495119	200
1984,476	4	496119	201
1988,476	2	497119	202
1990,476	1,008	497619	203
1991,484	4	497871	4
1995,484	4,016	498871	200
1999,5	4	499875	201
20,028	4,016	5007	201
200,316	4	50079	201
2003,5	2,016	500875	202
2005,516	0,992	501379	203
2006,508	4,016	501627	3
2010,524	4	502631	200
2014,524	4	503631	201
2018,524	2,016	504631	202
2020,54	0,992	505135	203
2021,532	4,016	505383	3
2025,548	4	506387	200
2029,548	4	507387	201
2033,548	2	508387	202
2035,548	1,024	508887	203
2036,572	4	509143	4
204,316	2	51079	202
2040,572	4	510143	200
2044,572	4	511143	201
2048,572	2,016	512143	202
2050,588	1,008	512647	203
2051,596	4,016	512899	3
2055,612	4	513903	200
2059,612	3,984	514903	201
206,316	1,008	51579	203
2063,596	2	515899	202
2065,596	1,024	516399	203
2066,62	4,016	516655	3
207,324	4	51831	2
2070,636	3,984	517659	200
2074,62	4	518655	201
2078,62	2,016	519655	202
2080,636	1,008	520159	203
2081,644	4,016	520411	4
2085,66	3,984	521415	200
2089,644	4,016	522411	201
2093,66	2	523415	202
2095,66	1,008	523915	203
2096,668	4,016	524167	3
2100,684	4	525171	200
2104,684	4	526171	201
2108,684	2	527171	202
211,324	4,016	52831	200
2110,684	1,008	527671	203
2111,692	4	527923	4
2115,692	4,016	528923	200
2119,708	4	529927	201
2123,708	2	530927	202
2125,708	1,008	531427	203
2126,716	4	531679	3
2130,716	4,016	532679	200
2134,732	4	533683	201
2138,732	2,016	534683	202
2140,748	1,008	535187	203
2141,756	4	535439	4
2145,756	4	536439	200
2149,756	4	537439	201
215,34	4	53835	201
2153,756	2,016	538439	202
2155,772	0,992	538943	203
2156,764	4,016	539191	3
2160,78	4	540195	200
2164,78	4	541195	201
2168,78	2	542195	202
2170,78	1,008	542695	203
2171,788	4	542947	4
2175,788	4,016	543947	200
2179,804	4	544951	201
2183,804	2	545951	202
2185,804	1,008	546451	203
2186,812	4	546703	4
219,34	2	54835	202
2190,812	4,016	547703	200
2194,828	3,984	548707	201
2198,812	2,016	549703	202
2200,828	0,992	550207	203
2201,82	4,016	550455	3
2205,836	4	551459	200
2209,836	4,016	552459	201
221,34	1,024	55335	203
2213,852	1,984	553463	202
2215,836	1,024	553959	203
2216,86	4	554215	3
222,364	4	55591	1
2220,86	4,016	555215	200
2224,876	3,984	556219	201
2228,86	2,016	557215	202
2230,876	1,008	557719	203
2231,884	4	557971	4
2235,884	4	558971	200
2239,884	4	559971	201
2243,884	2	560971	202
2245,884	1,008	561471	203
2246,892	4,016	561723	4
2250,908	4	562727	200
2254,908	4,016	563727	201
2258,924	1,984	564731	202
226,364	4	56591	200
2260,908	1,008	565227	203
2261,916	4,016	565479	3
2265,932	4,016	566483	200
2269,948	3,984	567487	201
2273,932	2,016	568483	202
2275,948	1,008	568987	203
2276,956	4	569239	3
2280,956	4,016	570239	200
2284,972	3,984	571243	201
2288,956	2,016	572239	202
2290,972	1,008	572743	203
2291,98	4	572995	4
2295,98	4,016	573995	200
2299,996	4	574999	201
230,364	4	57591	201
2303,996	2	575999	202
2305,996	1,008	576499	203
2307,004	4	576751	3
2311,004	4,016	577751	200
2315,02	4	578755	201
2319,02	2	579755	202
2321,02	1,008	580255	203
2322,028	4	580507	4
2326,028	9,04	581507	200
2335,068	4	583767	201
2339,068	2	584767	202
234,364	2,016	58591	202
2341,068	1,008	585267	203
2342,076	4	585519	4
2346,076	4,016	586519	200
2350,092	4	587523	201
2354,092	2	588523	202
2356,092	1,008	589023	203
2357,1	4	589275	3
236,38	1,008	59095	203
2361,1	4,016	590275	200
2365,116	4	591279	201
2369,116	2	592279	202
237,388	4	59347	2
2371,116	1,024	592779	203
2372,14	3,984	593035	4
2376,124	4,016	594031	200
2380,14	4	595035	201
2384,14	2	596035	202
2386,14	1,024	596535	203
2387,164	4	596791	3
2391,164	4	597791	200
2395,164	4	598791	201
2399,164	2	599791	202
24,044	1,984	6011	202
2401,164	1,008	600291	203
2402,172	4,016	600543	3
2406,188	4	601547	200
241,388	4	60347	200
2410,188	4	602547	201
2414,188	2,016	603547	202
2416,204	0,992	604051	203
2417,196	4,016	604299	4
2421,212	4	605303	200
2425,212	4	606303	201
2429,212	2,016	607303	202
2431,228	0,992	607807	203
2432,22	4,016	608055	3
2436,236	4,016	609059	200
2440,252	4	610063	201
2444,252	1,984	611063	202
2446,236	1,024	611559	203
2447,26	4	611815	4
245,388	4	61347	201
2451,26	4	612815	200
2455,26	4	613815	201
2459,26	2,016	614815	202
2461,276	1,008	615319	203
2462,284	4,016	615571	3
2466,3	4	616575	200
2470,3	3,984	617575	201
2474,284	2,016	618571	202
2476,3	1,008	619075	203
2477,308	4	619327	4
2481,308	4,016	620327	200
2485,324	4	621331	201
2489,324	1,984	622331	202
249,388	2,016	62347	202
2491,308	1,024	622827	203
2492,332	4	623083	4
2496,332	4	624083	200
2500,332	4,016	625083	201
2504,348	2	626087	202
2506,348	1,008	626587	203
2507,356	4,016	626839	3
251,404	1,008	62851	203
2511,372	3,984	627843	200
2515,356	4	628839	201
2519,356	2,016	629839	202
252,412	4	63103	1
2521,372	0,992	630343	203
2522,364	4,016	630591	4
2526,38	4,016	631595	200
2530,396	3,984	632599	201
2534,38	2,016	633595	202
2536,396	1,008	634099	203
2537,404	4	634351	3
2541,404	4,016	635351	200
2545,42	3,984	636355	201
2549,404	2,016	637351	202
2551,42	1,008	637855	203
2552,428	4	638107	3
2556,428	4	639107	200
256,412	4,016	64103	200
2560,428	4	640107	201
2564,428	2	641107	202
2566,428	1,024	641607	203
2567,452	4	641863	3
2571,452	4	642863	200
2575,452	4,016	643863	201
2579,468	1,984	644867	202
2581,452	1,008	645363	203
2582,46	4,016	645615	4
2586,476	4	646619	200
2590,476	4	647619	201
2594,476	2	648619	202
2596,476	1,008	649119	203
2597,484	4	649371	4
26,028	1,024	6507	203
260,428	3,984	65107	201
2601,484	4,016	650371	200
2605,5	4	651375	201
2609,5	2	652375	202
2611,5	1,008	652875	203
2612,508	4,016	653127	3
2616,524	4,016	654131	200
2620,54	3,984	655135	201
2624,524	2	656131	202
2626,524	1,008	656631	203
2627,532	4,016	656883	4
2631,548	4	657887	200
2635,548	4	658887	201
2639,548	2	659887	202
264,412	2,016	66103	202
2641,548	1,008	660387	203
2642,556	4,032	660639	4
2646,588	3,984	661647	200
2650,572	4,016	662643	201
2654,588	1,984	663647	202
2656,572	1,008	664143	203
2657,58	4	664395	4
266,428	0,992	66607	203
2661,58	4,016	665395	200
2665,596	4	666399	201
2669,596	2	667399	202
267,42	4,032	66855	1
2671,596	1,024	667899	203
2672,62	4	668155	3
2676,62	4	669155	200
2680,62	4	670155	201
2684,62	2	671155	202
2686,62	1,008	671655	203
2687,628	4,016	671907	4
2691,644	4	672911	200
2695,644	4,016	673911	201
2699,66	1,984	674915	202
27,052	4	6763	2
2701,644	1,024	675411	203
2702,668	4,016	675667	3
2706,684	4	676671	200
271,452	4	67863	200
2710,684	3,984	677671	201
2714,668	2,016	678667	202
2716,684	0,992	679171	203
2717,676	4,016	679419	4
2721,692	4,016	680423	200
2725,708	4	681427	201
2729,708	2	682427	202
2731,708	1,008	682927	203
2732,716	4,016	683179	3
2736,732	4	684183	200
2740,732	3,984	685183	201
2744,716	2,016	686179	202
2746,732	1,008	686683	203
2747,74	4	686935	3
275,452	3,984	68863	201
2751,74	4,016	687935	200
2755,756	4	688939	201
2759,756	2	689939	202
2761,756	1,008	690439	203
2762,764	4,016	690691	4
2766,78	4	691695	200
2770,78	4	692695	201
2774,78	2,016	693695	202
2776,796	0,992	694199	203
2777,788	4,016	694447	3
2781,804	8,976	695451	200
279,436	2	69859	202
2790,78	4,016	697695	201
2794,796	2	698699	202
2796,796	0,992	699199	203
2797,788	4,016	699447	4
2801,804	4	700451	200
2805,804	4	701451	201
2809,804	2	702451	202
281,436	1,008	70359	203
2811,804	1,024	702951	203
2812,828	4	703207	3
2816,828	4,016	704207	200
282,444	4,032	70611	2
2820,844	4	705211	201
2824,844	2	706211	202
2826,844	1,008	706711	203
2827,852	4,016	706963	3
2831,868	4	707967	200
2835,868	4,016	708967	201
2839,884	2	709971	202
2841,884	0,992	710471	203
2842,876	4	710719	4
2846,876	4	711719	200
2850,876	4,016	712719	201
2854,892	2	713723	202
2856,892	1,008	714223	203
2857,9	4	714475	4
286,476	3,984	71619	200
2861,9	4,016	715475	200
2865,916	3,984	716479	201
2869,9	2,016	717475	202
2871,916	1,008	717979	203
2872,924	4	718231	3
2876,924	4,016	719231	200
2880,94	4	720235	201
2884,94	2	721235	202
2886,94	1,008	721735	203
2887,948	4	721987	4
2891,948	4	722987	200
2895,948	4	723987	201
2899,948	2,016	724987	202
290,46	4,016	72615	201
2901,964	1,008	725491	203
2902,972	4,016	725743	3
2906,988	4	726747	200
2910,988	4	727747	201
2914,988	2	728747	202
2916,988	1,008	729247	203
2917,996	4	729499	4
2921,996	4,016	730499	200
2926,012	3,984	731503	201
2929,996	2,016	732499	202
2932,012	1,008	733003	203
2933,02	4	733255	3
2937,02	4	734255	200
294,476	2	73619	202
2941,02	4	735255	201
2945,02	2,016	736255	202
2947,036	1,008	736759	203
2948,044	4,016	737011	3
2952,06	4	738015	200
2956,06	4	739015	201
296,476	1,008	74119	203
2960,06	2	740015	202
2962,06	1,008	740515	203
2963,068	4,016	740767	3
2967,084	4	741771	200
297,484	4	74371	1
2971,084	4	742771	201
2975,084	2	743771	202
2977,084	1,024	744271	203
2978,108	4	744527	4
2982,108	4	745527	200
2986,108	4	746527	201
2990,108	2,016	747527	202
2992,124	1,008	748031	203
2993,132	4	748283	4
2997,132	4	749283	200
3001,132	4	750283	201
3005,132	2,016	751283	202
3007,148	0,992	751787	203
3008,14	4,032	752035	4
301,484	4,016	75371	200
3012,172	4	753043	200
3016,172	3,984	754043	201
3020,156	2	755039	202
3022,156	1,024	755539	203
3023,18	4	755795	3
3027,18	4,016	756795	200
3031,196	4	757799	201
3035,196	1,984	758799	202
3037,18	1,008	759295	203
3038,188	4,016	759547	4
3042,204	4	760551	200
3046,204	4	761551	201
305,5	3,984	76375	201
3050,204	2	762551	202
3052,204	1,008	763051	203
3053,212	4,016	763303	4
3057,228	4,016	764307	200
3061,244	4	765311	201
3065,244	2	766311	202
3067,244	1,008	766811	203
3068,252	4,016	767063	4
3072,268	4	768067	200
3076,268	4	769067	201
3080,268	2	770067	202
3082,268	1,008	770567	203
3083,276	4,016	770819	3
3087,292	4	771823	200
309,484	2,016	77371	202
3091,292	4	772823	201
3095,292	2	773823	202
3097,292	1,008	774323	203
3098,3	4,016	774575	3
31,052	4	7763	200
3102,316	4	775579	200
3106,316	4	776579	201
311,5	1,008	77875	203
3110,316	2,016	777579	202
3112,332	0,992	778083	203
3113,324	4	778331	4
3117,324	4	779331	200
312,508	4,016	78127	2
3121,324	4,016	780331	201
3125,34	2	781335	202
3127,34	1,008	781835	203
3128,348	4	782087	3
3132,348	4,016	783087	200
3136,364	4	784091	201
3140,364	2	785091	202
3142,364	1,008	785591	203
3143,372	4	785843	4
3147,372	4,016	786843	200
3151,388	4	787847	201
3155,388	2	788847	202
3157,388	1,008	789347	203
3158,396	4	789599	3
316,524	3,984	79131	200
3162,396	4	790599	200
3166,396	4,016	791599	201
3170,412	2	792603	202
3172,412	0,992	793103	203
3173,404	4,016	793351	4
3177,42	4,016	794355	200
3181,436	3,984	795359	201
3185,42	2	796355	202
3187,42	1,024	796855	203
3188,444	4	797111	3
3192,444	4,016	798111	200
3196,46	3,984	799115	201
320,508	4	80127	201
3200,444	2,016	800111	202
3202,46	0,992	800615	203
3203,452	4,016	800863	4
3207,468	4	801867	200
3211,468	4	802867	201
3215,468	2	803867	202
3217,468	1,024	804367	203
3218,492	4	804623	3
3222,492	4	805623	200
3226,492	4	806623	201
3230,492	2	807623	202
3232,492	1,008	808123	203
3233,5	4,016	808375	3
3237,516	9,04	809379	200
324,508	2,016	81127	202
3246,556	4	811639	201
3250,556	0,992	812639	202
3251,548	1,008	812887	203
3252,556	6,832	813139	3
3259,388	0,992	814847	103
326,524	0,992	81631	203
3260,38	4	815095	200
3264,38	4	816095	201
3268,38	1,008	817095	202
3269,388	1,008	817347	203
327,516	4,016	81879	2
3270,396	3,568	817599	3
3273,964	1,008	818491	103
3274,972	4	818743	200
3278,972	4	819743	201
3282,972	0,992	820743	202
3283,964	1,008	820991	203
3284,972	3,616	821243	3
3288,588	0,992	822147	103
3289,58	4,016	822395	200
3293,596	4	823399	201
3297,596	0,992	824399	202
3298,588	1,008	824647	203
3299,596	3,584	824899	4
3303,18	1,008	825795	104
3304,188	4	826047	200
3308,188	4	827047	201
331,532	4	82883	200
3312,188	0,992	828047	202
3313,18	0,992	828295	203
3314,172	3,456	828543	4
3317,628	0,992	829407	104
3318,62	4	829655	200
3322,62	4	830655	201
3326,62	1,008	831655	202
3327,628	0,992	831907	203
3328,62	3,568	832155	3
3332,188	1,008	833047	103
3333,196	4	833299	200
3337,196	3,984	834299	201
3341,18	1,008	835295	202
3342,188	1,008	835547	203
3343,196	3,584	835799	4
3346,78	0,992	836695	104
3347,772	4,016	836943	200
335,532	4,016	83883	201
3351,788	3,984	837947	201
3355,772	1,024	838943	202
3356,796	0,992	839199	203
3357,788	3,648	839447	4
3361,436	0,992	840359	104
3362,428	4	840607	200
3366,428	4	841607	201
3370,428	1,008	842607	202
3371,436	0,992	842859	203
3372,428	3,824	843107	3
3376,252	0,992	844063	103
3377,244	4	844311	200
3381,244	4	845311	201
3385,244	1,008	846311	202
3386,252	0,992	846563	203
3387,244	3,536	846811	4
339,548	2	84887	202
3390,78	1,008	847695	104
3391,788	4	847947	200
3395,788	4	848947	201
3399,788	0,992	849947	202
3400,78	1,008	850195	203
3401,788	3,584	850447	4
3405,372	0,992	851343	104
3406,364	4,016	851591	200
341,548	1,008	85387	203
3410,38	3,984	852595	201
3414,364	1,008	853591	202
3415,372	1,008	853843	203
3416,38	3,52	854095	3
3419,9	1,008	854975	103
342,556	4	85639	2
3420,908	4	855227	200
3424,908	4	856227	201
3428,908	1,008	857227	202
3429,916	1,008	857479	203
3430,924	3,536	857731	4
3434,46	1,008	858615	104
3435,468	4	858867	200
3439,468	4	859867	201
3443,468	1,008	860867	202
3444,476	0,992	861119	203
3445,468	3,584	861367	4
3449,052	1,008	862263	104
3450,06	3,984	862515	200
3454,044	4	863511	201
3458,044	1,024	864511	202
3459,068	0,992	864767	203
346,556	4,016	86639	200
3460,06	3,616	865015	3
3463,676	1,008	865919	103
3464,684	3,984	866171	200
3468,668	4	867167	201
3472,668	1,008	868167	202
3473,676	1,008	868419	203
3474,684	3,536	868671	4
3478,22	1,008	869555	104
3479,228	4	869807	200
3483,228	4	870807	201
3487,228	0,992	871807	202
3488,22	1,008	872055	203
3489,228	9,712	872307	3
3498,94	1,008	874735	103
3499,948	4	874987	200
35,052	4	8763	201
350,572	4	87643	201
3503,948	4	875987	201
3507,948	1,008	876987	202
3508,956	0,992	877239	203
3509,948	3,616	877487	3
3513,564	1,008	878391	103
3514,572	4	878643	200
3518,572	4	879643	201
3522,572	1,008	880643	202
3523,58	0,992	880895	203
3524,572	3,6	881143	3
3528,172	1,008	882043	103
3529,18	4	882295	200
3533,18	4	883295	201
3537,18	0,992	884295	202
3538,172	1,008	884543	203
3539,18	3,552	884795	4
354,572	2	88643	202
3542,732	1,008	885683	104
3543,74	4	885935	200
3547,74	4	886935	201
3551,74	0,992	887935	202
3552,732	1,008	888183	203
3553,74	3,568	888435	3
3557,308	0,992	889327	103
3558,3	4	889575	200
356,572	0,992	89143	203
3562,3	4	890575	201
3566,3	1,008	891575	202
3567,308	1,008	891827	203
3568,316	3,568	892079	3
357,564	4,016	89391	1
3571,884	0,992	892971	103
3572,876	4,016	893219	200
3576,892	4	894223	201
3580,892	1,008	895223	202
3581,9	0,992	895475	203
3582,892	3,632	895723	3
3586,524	1,008	896631	103
3587,532	4	896883	200
3591,532	4	897883	201
3595,532	0,992	898883	202
3596,524	1,008	899131	203
3597,532	3,568	899383	3
3601,1	1,008	900275	103
3602,108	4	900527	200
3606,108	4	901527	201
361,58	4,016	90395	200
3610,108	1,008	902527	202
3611,116	0,992	902779	203
3612,108	3,52	903027	4
3615,628	0,992	903907	104
3616,62	4	904155	200
3620,62	4	905155	201
3624,62	1,008	906155	202
3625,628	0,992	906407	203
3626,62	3,568	906655	3
3630,188	1,008	907547	103
3631,196	4	907799	200
3635,196	3,984	908799	201
3639,18	1,008	909795	202
3640,188	1,008	910047	203
3641,196	3,584	910299	4
3644,78	1,008	911195	104
3645,788	4	911447	200
3649,788	3,984	912447	201
365,596	4	91399	201
3653,772	1,008	913443	202
3654,78	0,992	913695	203
3655,772	3,648	913943	4
3659,42	0,976	914855	104
3660,396	4,016	915099	200
3664,412	4	916103	201
3668,412	1,008	917103	202
3669,42	0,992	917355	203
3670,412	3,6	917603	4
3674,012	0,992	918503	104
3675,004	4	918751	200
3679,004	4,016	919751	201
3683,02	0,992	920755	202
3684,012	1,008	921003	203
3685,02	3,472	921255	4
3688,492	1,008	922123	104
3689,5	4	922375	200
369,596	1,984	92399	202
371,58	1,008	92895	203
372,588	4,016	93147	2
376,604	4	94151	200
380,604	4	95151	201
384,604	2	96151	202
386,604	1,008	96651	203
387,612	4,016	96903	2
39,052	2,016	9763	202
391,628	4	97907	200
395,628	4,016	98907	201
399,644	1,984	99911	202
401,628	1,024	100407	203
402,652	4	100663	1
406,652	4	101663	200
41,068	1,008	10267	203
410,652	4	102663	201
414,652	2	103663	202
416,652	1,008	104163	203
417,66	4,016	104415	1
42,076	4	10519	1
421,676	4	105419	200
425,676	4	106419	201
429,676	2,016	107419	202
431,692	0,992	107923	203
432,684	4	108171	2
436,684	4,016	109171	200
440,7	4	110175	201
444,7	2	111175	202
446,7	1,024	111675	203
447,724	4	111931	1
451,724	8,992	112931	200
46,076	4,016	11519	200
460,716	4	115179	201
464,716	2	116179	202
466,716	1,008	116679	203
467,724	3,984	116931	1
471,708	4,016	117927	200
