onset	duration	sample	value
2007,02	4	501755	4
2011,02	4	502755	200
2015,02	4	503755	201
2019,02	2,016	504755	202
2021,036	1,008	505259	203
2022,044	4	505511	4
2026,044	4	506511	200
2030,044	4,016	507511	201
2034,06	2	508515	202
2036,06	1,008	509015	203
2037,068	4	509267	3
204,316	2	51079	202
2041,068	4,016	510267	200
2045,084	3,984	511271	201
2049,068	2	512267	202
2051,068	1,008	512767	203
2052,076	4,016	513019	4
2056,092	4	514023	200
206,316	1,024	51579	203
2060,092	4	515023	201
2064,092	2	516023	202
2066,092	1,008	516523	203
2067,1	4,016	516775	3
207,34	3,984	51835	2
2071,116	4,016	517779	200
2075,132	3,984	518783	201
2079,116	2	519779	202
2081,116	1,024	520279	203
2082,14	4	520535	4
2086,14	4	521535	200
2090,14	4	522535	201
2094,14	2	523535	202
2096,14	1,008	524035	203
2097,148	4,016	524287	4
2101,164	4	525291	200
2105,164	4	526291	201
2109,164	2	527291	202
211,324	4,016	52831	200
2111,164	1,008	527791	203
2112,172	4	528043	3
2116,172	4,016	529043	200
2120,188	4	530047	201
2124,188	2	531047	202
2126,188	1,024	531547	203
2127,212	4	531803	4
2131,212	4	532803	200
2135,212	4	533803	201
2139,212	2,016	534803	202
2141,228	1,008	535307	203
2142,236	4	535559	4
2146,236	4	536559	200
215,34	4	53835	201
2150,236	4	537559	201
2154,236	2	538559	202
2156,236	1,024	539059	203
2157,26	4	539315	3
2161,26	4	540315	200
2165,26	4,016	541315	201
2169,276	2	542319	202
2171,276	1,008	542819	203
2172,284	4	543071	4
2176,284	4	544071	200
2180,284	4	545071	201
2184,284	2,016	546071	202
2186,3	1,008	546575	203
2187,308	4,016	546827	3
219,34	2,016	54835	202
2191,324	4	547831	200
2195,324	4	548831	201
2199,324	2	549831	202
2201,324	1,008	550331	203
2202,332	4,016	550583	4
2206,348	3,984	551587	200
221,356	0,992	55339	203
2210,332	4,016	552583	201
2214,348	2	553587	202
2216,348	1,008	554087	203
2217,356	4,016	554339	4
222,348	4,016	55587	2
2221,372	4	555343	200
2225,372	4	556343	201
2229,372	2	557343	202
2231,372	1,008	557843	203
2232,38	4,016	558095	4
2236,396	4	559099	200
2240,396	4	560099	201
2244,396	2	561099	202
2246,396	1,008	561599	203
2247,404	4	561851	3
2251,404	4,016	562851	200
2255,42	4	563855	201
2259,42	2	564855	202
226,364	4	56591	200
2261,42	1,008	565355	203
2262,428	4,016	565607	4
2266,444	9,008	566611	200
2275,452	4	568863	201
2279,452	2	569863	202
2281,452	1,008	570363	203
2282,46	4	570615	4
2286,46	4	571615	200
2290,46	4,016	572615	201
2294,476	2	573619	202
2296,476	0,992	574119	203
2297,468	4,016	574367	4
230,364	4	57591	201
2301,484	4	575371	200
2305,484	4,016	576371	201
2309,5	2	577375	202
2311,5	0,992	577875	203
2312,492	4,016	578123	3
2316,508	4,016	579127	200
2320,524	4	580131	201
2324,524	2	581131	202
2326,524	1,008	581631	203
2327,532	4,016	581883	4
2331,548	4	582887	200
2335,548	4	583887	201
2339,548	2	584887	202
234,364	2	58591	202
2341,548	1,024	585387	203
2342,572	4	585643	4
2346,572	4	586643	200
2350,572	4	587643	201
2354,572	2,016	588643	202
2356,588	1,008	589147	203
2357,596	4	589399	3
236,364	1,008	59091	203
2361,596	4	590399	200
2365,596	4	591399	201
2369,596	2,016	592399	202
237,372	4,016	59343	2
2371,612	0,992	592903	203
2372,604	4,016	593151	3
2376,62	4,016	594155	200
2380,636	4	595159	201
2384,636	2	596159	202
2386,636	1,008	596659	203
2387,644	4,016	596911	3
2391,66	4	597915	200
2395,66	4	598915	201
2399,66	2	599915	202
24,028	2	6007	202
2401,66	1,008	600415	203
2402,668	4	600667	4
2406,668	4,016	601667	200
241,388	3,984	60347	200
2410,684	4	602671	201
2414,684	2	603671	202
2416,684	1,008	604171	203
2417,692	4,016	604423	3
2421,708	3,984	605427	200
2425,692	4,016	606423	201
2429,708	2	607427	202
2431,708	1,008	607927	203
2432,716	4,016	608179	4
2436,732	3,984	609183	200
2440,716	4,016	610179	201
2444,732	1,984	611183	202
2446,716	1,024	611679	203
2447,74	4	611935	4
245,372	4,016	61343	201
2451,74	4	612935	200
2455,74	4	613935	201
2459,74	2,016	614935	202
2461,756	0,992	615439	203
2462,748	4,016	615687	4
2466,764	4,016	616691	200
2470,78	4	617695	201
2474,78	2	618695	202
2476,78	1,008	619195	203
2477,788	4	619447	3
2481,788	4,016	620447	200
2485,804	4	621451	201
2489,804	2	622451	202
249,388	1,984	62347	202
2491,804	1,008	622951	203
2492,812	4	623203	3
2496,812	4	624203	200
2500,812	4	625203	201
2504,812	2,016	626203	202
2506,828	1,008	626707	203
2507,836	4	626959	4
251,372	1,024	62843	203
2511,836	4,016	627959	200
2515,852	3,984	628963	201
2519,836	2,016	629959	202
252,396	4	63099	1
2521,852	1,008	630463	203
2522,86	4	630715	3
2526,86	4,016	631715	200
2530,876	4	632719	201
2534,876	2	633719	202
2536,876	1,008	634219	203
2537,884	4,016	634471	3
2541,9	4	635475	200
2545,9	4	636475	201
2549,9	2	637475	202
2551,9	1,008	637975	203
2552,908	4	638227	4
2556,908	4,016	639227	200
256,396	4	64099	200
2560,924	4	640231	201
2564,924	2	641231	202
2566,924	1,008	641731	203
2567,932	4,016	641983	4
2571,948	4	642987	200
2575,948	4	643987	201
2579,948	2	644987	202
2581,948	1,008	645487	203
2582,956	4,016	645739	3
2586,972	4	646743	200
2590,972	4	647743	201
2594,972	2	648743	202
2596,972	1,008	649243	203
2597,98	4,016	649495	3
26,028	1,024	6507	203
260,396	4,016	65099	201
2601,996	4,016	650499	200
2606,012	4	651503	201
2610,012	1,984	652503	202
2611,996	1,008	652999	203
2613,004	4,016	653251	4
2617,02	4	654255	200
2621,02	4	655255	201
2625,02	2	656255	202
2627,02	1,008	656755	203
2628,028	4	657007	4
2632,028	4,016	658007	200
2636,044	4	659011	201
264,412	2	66103	202
2640,044	2	660011	202
2642,044	1,008	660511	203
2643,052	4	660763	3
2647,052	4,016	661763	200
2651,068	3,984	662767	201
2655,052	2,016	663763	202
2657,068	1,008	664267	203
2658,076	4	664519	3
266,412	1,008	66603	203
2662,076	4	665519	200
2666,076	4,016	666519	201
267,42	4,016	66855	1
2670,092	2	667523	202
2672,092	0,992	668023	203
2673,084	4,016	668271	3
2677,1	4	669275	200
2681,1	4	670275	201
2685,1	2	671275	202
2687,1	1,024	671775	203
2688,124	4	672031	4
2692,124	4,016	673031	200
2696,14	4	674035	201
27,052	3,984	6763	1
2700,14	2	675035	202
2702,14	1,024	675535	203
2703,164	3,984	675791	3
2707,148	4	676787	200
271,436	4	67859	200
2711,148	4,016	677787	201
2715,164	2	678791	202
2717,164	1,024	679291	203
2718,188	4	679547	4
2722,188	9,024	680547	200
2731,212	4	682803	201
2735,212	2,016	683803	202
2737,228	1,008	684307	203
2738,236	4	684559	4
2742,236	4	685559	200
2746,236	4	686559	201
275,436	4	68859	201
2750,236	2,016	687559	202
2752,252	0,992	688063	203
2753,244	4,016	688311	4
2757,26	4	689315	200
2761,26	4	690315	201
2765,26	2	691315	202
2767,26	1,024	691815	203
2768,284	4	692071	4
2772,284	3,984	693071	200
2776,268	4,016	694067	201
2780,284	2	695071	202
2782,284	1,008	695571	203
2783,292	4	695823	3
2787,292	4,016	696823	200
279,436	2	69859	202
2791,308	4	697827	201
2795,308	2	698827	202
2797,308	1,008	699327	203
2798,316	4,016	699579	3
2802,332	4	700583	200
2806,332	4	701583	201
281,436	1,008	70359	203
2810,332	2	702583	202
2812,332	1,008	703083	203
2813,34	4,016	703335	3
2817,356	4	704339	200
282,444	4,016	70611	2
2821,356	4	705339	201
2825,356	2	706339	202
2827,356	1,008	706839	203
2828,364	4,016	707091	4
2832,38	3,984	708095	200
2836,364	4	709091	201
2840,364	2,016	710091	202
2842,38	1,008	710595	203
2843,388	4,016	710847	3
2847,404	3,984	711851	200
2851,388	4	712847	201
2855,388	2,016	713847	202
2857,404	1,008	714351	203
2858,412	4	714603	4
286,46	4	71615	200
2862,412	4	715603	200
2866,412	4	716603	201
2870,412	2,016	717603	202
2872,428	1,008	718107	203
2873,436	4	718359	4
2877,436	4	719359	200
2881,436	4	720359	201
2885,436	2,016	721359	202
2887,452	1,008	721863	203
2888,46	4,016	722115	3
2892,476	3,984	723119	200
2896,46	4,016	724115	201
290,46	4	72615	201
2900,476	2	725119	202
2902,476	0,992	725619	203
2903,468	4,016	725867	4
2907,484	4	726871	200
2911,484	4	727871	201
2915,484	2,016	728871	202
2917,5	1,008	729375	203
2918,508	4	729627	4
2922,508	4	730627	200
2926,508	4	731627	201
2930,508	2	732627	202
2932,508	1,008	733127	203
2933,516	4,016	733379	3
2937,532	4	734383	200
294,46	2,016	73615	202
2941,532	4	735383	201
2945,532	2	736383	202
2947,532	1,008	736883	203
2948,54	4	737135	3
2952,54	4,016	738135	200
2956,556	4	739139	201
296,476	0,992	74119	203
2960,556	2,016	740139	202
2962,572	0,992	740643	203
2963,564	4,016	740891	3
2967,58	4	741895	200
297,468	4,016	74367	1
2971,58	4	742895	201
2975,58	2	743895	202
2977,58	1,008	744395	203
2978,588	4,016	744647	4
2982,604	4	745651	200
2986,604	4	746651	201
2990,604	2	747651	202
2992,604	1,008	748151	203
2993,612	4,016	748403	3
2997,628	4	749407	200
3001,628	4	750407	201
3005,628	2	751407	202
3007,628	1,008	751907	203
3008,636	4	752159	3
301,484	4	75371	200
3012,636	4,016	753159	200
3016,652	4	754163	201
3020,652	2	755163	202
3022,652	1,024	755663	203
3023,676	4	755919	4
3027,676	4	756919	200
3031,676	4	757919	201
3035,676	2	758919	202
3037,676	1,008	759419	203
3038,684	4,016	759671	3
3042,7	4	760675	200
3046,7	4	761675	201
305,484	4	76371	201
3050,7	2,016	762675	202
3052,716	0,992	763179	203
3053,708	4	763427	3
3057,708	4,016	764427	200
3061,724	4	765431	201
3065,724	2	766431	202
3067,724	1,008	766931	203
3068,732	4	767183	4
3072,732	4,016	768183	200
3076,748	4,016	769187	201
3080,764	2	770191	202
3082,764	0,992	770691	203
3083,756	4,016	770939	4
3087,772	4,016	771943	200
309,484	2,016	77371	202
3091,788	3,984	772947	201
3095,772	2,016	773943	202
3097,788	1,008	774447	203
3098,796	3,984	774699	3
31,036	4,016	7759	200
3102,78	4,016	775695	200
3106,796	4	776699	201
311,5	1,008	77875	203
3110,796	2,016	777699	202
3112,812	0,992	778203	203
3113,804	4,016	778451	4
3117,82	4,016	779455	200
312,508	4	78127	1
3121,836	3,984	780459	201
3125,82	2,016	781455	202
3127,836	1,008	781959	203
3128,844	4	782211	4
3132,844	4	783211	200
3136,844	4	784211	201
3140,844	2	785211	202
3142,844	1,008	785711	203
3143,852	4,016	785963	3
3147,868	4	786967	200
3151,868	4	787967	201
3155,868	2	788967	202
3157,868	1,008	789467	203
3158,876	4,016	789719	3
316,508	4	79127	200
3162,892	4	790723	200
3166,892	4	791723	201
3170,892	2,016	792723	202
3172,908	0,992	793227	203
3173,9	4	793475	4
3177,9	9,008	794475	200
3186,908	3,984	796727	201
3190,892	1,024	797723	202
3191,916	1,008	797979	203
3192,924	3,488	798231	4
3196,412	1,008	799103	104
3197,42	4	799355	200
320,508	4,016	80127	201
3201,42	3,984	800355	201
3205,404	1,008	801351	202
3206,412	1,008	801603	203
3207,42	3,648	801855	3
3211,068	0,992	802767	103
3212,06	4	803015	200
3216,06	4	804015	201
3220,06	1,008	805015	202
3221,068	1,008	805267	203
3222,076	3,616	805519	3
3225,692	1,008	806423	103
3226,7	4	806675	200
3230,7	4	807675	201
3234,7	1,008	808675	202
3235,708	1,008	808927	203
3236,716	3,664	809179	3
324,524	2	81131	202
3240,38	0,992	810095	103
3241,372	4	810343	200
3245,372	4	811343	201
3249,372	1,008	812343	202
3250,38	1,008	812595	203
3251,388	3,744	812847	4
3255,132	0,992	813783	104
3256,124	4	814031	200
326,524	0,992	81631	203
3260,124	4,016	815031	201
3264,14	1,008	816035	202
3265,148	0,992	816287	203
3266,14	3,6	816535	3
3269,74	1,008	817435	103
327,516	4,016	81879	2
3270,748	3,984	817687	200
3274,732	4,016	818683	201
3278,748	0,992	819687	202
3279,74	1,024	819935	203
3280,764	3,536	820191	3
3284,3	0,992	821075	103
3285,292	4,016	821323	200
3289,308	3,984	822327	201
3293,292	1,008	823323	202
3294,3	1,008	823575	203
3295,308	3,664	823827	3
3298,972	1,008	824743	103
3299,98	4	824995	200
3303,98	4	825995	201
3307,98	0,992	826995	202
3308,972	1,008	827243	203
3309,98	3,6	827495	4
331,532	4	82883	200
3313,58	1,008	828395	104
3314,588	4	828647	200
3318,588	4	829647	201
3322,588	0,992	830647	202
3323,58	0,992	830895	203
3324,572	3,632	831143	4
3328,204	1,008	832051	104
3329,212	4	832303	200
3333,212	4	833303	201
3337,212	0,992	834303	202
3338,204	1,008	834551	203
3339,212	3,664	834803	3
3342,876	1,008	835719	103
3343,884	4	835971	200
3347,884	3,984	836971	201
335,532	4	83883	201
3351,868	1,008	837967	202
3352,876	1,008	838219	203
3353,884	3,616	838471	4
3357,5	1,008	839375	104
3358,508	4	839627	200
3362,508	4	840627	201
3366,508	0,992	841627	202
3367,5	1,008	841875	203
3368,508	6,16	842127	3
3374,668	1,008	843667	103
3375,676	3,984	843919	200
3379,66	4	844915	201
3383,66	1,024	845915	202
3384,684	0,992	846171	203
3385,676	3,728	846419	4
3389,404	0,992	847351	104
339,532	2,016	84883	202
3390,396	4	847599	200
3394,396	4,016	848599	201
3398,412	0,992	849603	202
3399,404	0,992	849851	203
3400,396	3,728	850099	4
3404,124	1,008	851031	104
3405,132	3,984	851283	200
3409,116	4,016	852279	201
341,548	0,992	85387	203
3413,132	0,992	853283	202
3414,124	1,008	853531	203
3415,132	3,632	853783	4
3418,764	0,992	854691	104
3419,756	4,016	854939	200
342,54	4,016	85635	2
3423,772	4	855943	201
3427,772	0,992	856943	202
3428,764	1,008	857191	203
3429,772	3,648	857443	4
3433,42	0,992	858355	104
3434,412	4	858603	200
3438,412	4	859603	201
3442,412	1,008	860603	202
3443,42	1,008	860855	203
3444,428	3,76	861107	3
3448,188	0,992	862047	103
3449,18	4	862295	200
3453,18	4	863295	201
3457,18	1,008	864295	202
3458,188	1,008	864547	203
3459,196	3,6	864799	3
346,556	4	86639	200
3462,796	1,008	865699	103
3463,804	3,984	865951	200
3467,788	4,016	866947	201
3471,804	0,992	867951	202
3472,796	1,008	868199	203
3473,804	3,712	868451	3
3477,516	1,008	869379	103
3478,524	4	869631	200
3482,524	4	870631	201
3486,524	1,008	871631	202
3487,532	0,992	871883	203
3488,524	3,728	872131	4
3492,252	1,008	873063	104
3493,26	4	873315	200
3497,26	4	874315	201
35,052	4	8763	201
350,556	4	87639	201
3501,26	1,008	875315	202
3502,268	0,992	875567	203
3503,26	3,648	875815	4
3506,908	1,008	876727	104
3507,916	4	876979	200
3511,916	3,984	877979	201
3515,9	1,008	878975	202
3516,908	1,008	879227	203
3517,916	3,696	879479	4
3521,612	0,992	880403	104
3522,604	4	880651	200
3526,604	4,016	881651	201
3530,62	0,992	882655	202
3531,612	1,008	882903	203
3532,62	3,632	883155	3
3536,252	1,008	884063	103
3537,26	4	884315	200
354,556	2	88639	202
3541,26	4	885315	201
3545,26	1,008	886315	202
3546,268	0,992	886567	203
3547,26	3,632	886815	4
3550,892	0,992	887723	104
3551,884	4	887971	200
3555,884	4	888971	201
3559,884	1,008	889971	202
356,556	1,008	89139	203
3560,892	1,008	890223	203
3561,9	3,632	890475	3
3565,532	1,008	891383	103
3566,54	4	891635	200
357,564	4,016	89391	2
3570,54	4	892635	201
3574,54	0,992	893635	202
3575,532	1,008	893883	203
3576,54	3,616	894135	4
3580,156	0,992	895039	104
3581,148	4,016	895287	200
3585,164	3,984	896291	201
3589,148	1,024	897287	202
3590,172	0,992	897543	203
3591,164	13,552	897791	4
3604,716	1,008	901179	104
3605,724	4	901431	200
3609,724	4	902431	201
361,58	4,016	90395	200
3613,724	0,992	903431	202
3614,716	1,008	903679	203
3615,724	3,648	903931	3
3619,372	1,008	904843	103
3620,38	4	905095	200
3624,38	4	906095	201
3628,38	0,992	907095	202
3629,372	1,008	907343	203
3630,38	3,632	907595	3
3634,012	1,008	908503	103
3635,02	4	908755	200
365,596	3,984	91399	201
369,58	2,016	92395	202
371,596	1,008	92899	203
372,604	4	93151	1
376,604	4,016	94151	200
380,62	4	95155	201
384,62	2	96155	202
386,62	1,008	96655	203
387,628	4	96907	2
39,052	2	9763	202
391,628	4	97907	200
395,628	4	98907	201
399,628	2,016	99907	202
401,644	1,008	100411	203
402,652	4	100663	2
406,652	4,016	101663	200
41,052	1,008	10263	203
410,668	3,984	102667	201
414,652	2,016	103663	202
416,668	1,008	104167	203
417,676	4	104419	1
42,06	4	10515	1
421,676	4	105419	200
425,676	4,016	106419	201
429,692	2	107423	202
431,692	1,008	107923	203
432,7	4	108175	2
436,7	4	109175	200
440,7	4,016	110175	201
444,716	2	111179	202
446,716	0,992	111679	203
447,708	4,016	111927	1
451,724	9,024	112931	200
46,06	4,016	11515	200
460,748	3,984	115187	201
464,732	2,016	116183	202
466,748	1,008	116687	203
467,756	4	116939	1
471,756	4,016	117939	200
475,772	4	118943	201
479,772	2	119943	202
