onset	duration	sample	value
1782,044	1,008	445511	202
1783,052	0,992	445763	203
1784,044	3,632	446011	1
1787,676	1,008	446919	101
1788,684	4	447171	200
1792,684	4	448171	201
1796,684	1,008	449171	202
1797,692	0,992	449423	203
1798,684	9,76	449671	1
1808,444	1,008	452111	101
1809,452	4	452363	200
181,292	4	45323	200
1813,452	4	453363	201
1817,452	1,008	454363	202
1818,46	0,992	454615	203
1819,452	3,616	454863	2
1823,068	0,992	455767	102
1824,06	4	456015	200
1828,06	4	457015	201
1832,06	1,008	458015	202
1833,068	1,008	458267	203
1834,076	3,632	458519	1
1837,708	0,992	459427	101
1838,7	9,008	459675	200
1847,708	4	461927	201
185,292	4	46323	201
1851,708	2,016	462927	202
1853,724	1,008	463431	203
1854,732	4	463683	4
1858,732	4	464683	200
1862,732	4,016	465683	201
1866,748	2	466687	202
1868,748	1,008	467187	203
1869,756	4	467439	4
1873,756	4	468439	200
1877,756	4,016	469439	201
1881,772	2	470443	202
1883,772	1,008	470943	203
1884,78	4	471195	3
1888,78	4	472195	200
189,292	2	47323	202
1892,78	4	473195	201
1896,78	2,016	474195	202
1898,796	1,008	474699	203
1899,804	4,016	474951	3
1903,82	4	475955	200
1907,82	3,984	476955	201
191,292	1,024	47823	203
1911,804	2,016	477951	202
1913,82	1,008	478455	203
1914,828	4,016	478707	4
1918,844	4	479711	200
192,316	3,984	48079	2
1922,844	4	480711	201
1926,844	2	481711	202
1928,844	1,008	482211	203
1929,852	4,016	482463	3
1933,868	3,984	483467	200
1937,852	4,016	484463	201
1941,868	2	485467	202
1943,868	1,024	485967	203
1944,892	4	486223	3
1948,892	4	487223	200
1952,892	4,016	488223	201
1956,908	1,984	489227	202
1958,892	1,024	489723	203
1959,916	4	489979	3
196,3	4,016	49075	200
1963,916	4,016	490979	200
1967,932	3,984	491983	201
1971,916	2,016	492979	202
1973,932	1,008	493483	203
1974,94	4,016	493735	4
1978,956	4,016	494739	200
1982,972	3,984	495743	201
1986,956	2	496739	202
1988,956	1,008	497239	203
1989,964	4,016	497491	4
1993,98	4	498495	200
1997,98	4	499495	201
20,012	4,016	5003	201
200,316	4	50079	201
2001,98	2	500495	202
2003,98	1,008	500995	203
2004,988	4,016	501247	3
2009,004	4	502251	200
2013,004	4	503251	201
2017,004	2	504251	202
2019,004	1,008	504751	203
2020,012	4	505003	4
2024,012	4,016	506003	200
2028,028	4	507007	201
2032,028	2	508007	202
2034,028	1,008	508507	203
2035,036	4,016	508759	4
2039,052	4	509763	200
204,316	2	51079	202
2043,052	4	510763	201
2047,052	2	511763	202
2049,052	1,008	512263	203
2050,06	4,016	512515	3
2054,076	4	513519	200
2058,076	4	514519	201
206,316	1,008	51579	203
2062,076	2,016	515519	202
2064,092	1,008	516023	203
2065,1	4	516275	4
2069,1	4,016	517275	200
207,324	4	51831	1
2073,116	3,984	518279	201
2077,1	2,016	519275	202
2079,116	1,008	519779	203
2080,124	4	520031	4
2084,124	4	521031	200
2088,124	4,016	522031	201
2092,14	2	523035	202
2094,14	1,008	523535	203
2095,148	4	523787	3
2099,148	4,016	524787	200
2103,164	4	525791	201
2107,164	1,984	526791	202
2109,148	1,024	527287	203
211,324	4,016	52831	200
2110,172	4	527543	3
2114,172	4	528543	200
2118,172	4	529543	201
2122,172	2,016	530543	202
2124,188	1,008	531047	203
2125,196	4	531299	4
2129,196	4,016	532299	200
2133,212	4	533303	201
2137,212	2,016	534303	202
2139,228	1,008	534807	203
2140,236	4	535059	4
2144,236	4	536059	200
2148,236	4	537059	201
215,34	4	53835	201
2152,236	2	538059	202
2154,236	1,024	538559	203
2155,26	4	538815	4
2159,26	4	539815	200
2163,26	4,016	540815	201
2167,276	1,984	541819	202
2169,26	1,008	542315	203
2170,268	4,016	542567	3
2174,284	4,016	543571	200
2178,3	3,984	544575	201
2182,284	2,016	545571	202
2184,3	1,008	546075	203
2185,308	4	546327	3
2189,308	4	547327	200
219,34	2	54835	202
2193,308	4	548327	201
2197,308	2,016	549327	202
2199,324	1,008	549831	203
2200,332	4	550083	4
2204,332	4	551083	200
2208,332	4	552083	201
221,34	1,024	55335	203
2212,332	2,016	553083	202
2214,348	0,992	553587	203
2215,34	4,016	553835	4
2219,356	4	554839	200
222,364	4	55591	1
2223,356	4	555839	201
2227,356	2	556839	202
2229,356	1,024	557339	203
2230,38	4	557595	3
2234,38	4,016	558595	200
2238,396	4	559599	201
2242,396	2	560599	202
2244,396	1,008	561099	203
2245,404	4,016	561351	3
2249,42	4	562355	200
2253,42	4,016	563355	201
2257,436	1,984	564359	202
2259,42	1,008	564855	203
226,364	4	56591	200
2260,428	4,016	565107	3
2264,444	4	566111	200
2268,444	4	567111	201
2272,444	2,016	568111	202
2274,46	0,992	568615	203
2275,452	4,016	568863	4
2279,468	4	569867	200
2283,468	4	570867	201
2287,468	2,016	571867	202
2289,484	0,992	572371	203
2290,476	4,016	572619	3
2294,492	8,992	573623	200
230,364	4	57591	201
2303,484	4	575871	201
2307,484	2	576871	202
2309,484	1,008	577371	203
2310,492	4,016	577623	4
2314,508	4	578627	200
2318,508	4	579627	201
2322,508	2,016	580627	202
2324,524	0,992	581131	203
2325,516	4,016	581379	3
2329,532	4	582383	200
2333,532	4	583383	201
2337,532	2,016	584383	202
2339,548	1,008	584887	203
234,364	2,016	58591	202
2340,556	4	585139	4
2344,556	4,016	586139	200
2348,572	3,984	587143	201
2352,556	2,016	588139	202
2354,572	1,008	588643	203
2355,58	4	588895	4
2359,58	4	589895	200
236,38	0,992	59095	203
2363,58	4	590895	201
2367,58	2,016	591895	202
2369,596	1,008	592399	203
237,372	4,016	59343	2
2370,604	4,016	592651	4
2374,62	3,984	593655	200
2378,604	4,016	594651	201
2382,62	2	595655	202
2384,62	1,008	596155	203
2385,628	4	596407	3
2389,628	4,016	597407	200
2393,644	4	598411	201
2397,644	2	599411	202
2399,644	1,024	599911	203
24,028	2	6007	202
2400,668	4	600167	4
2404,668	4	601167	200
2408,668	4	602167	201
241,388	3,984	60347	200
2412,668	2,016	603167	202
2414,684	0,992	603671	203
2415,676	4,016	603919	3
2419,692	4	604923	200
2423,692	3,984	605923	201
2427,676	2,016	606919	202
2429,692	1,008	607423	203
2430,7	4	607675	4
2434,7	4,016	608675	200
2438,716	4	609679	201
2442,716	2	610679	202
2444,716	1,008	611179	203
2445,724	4	611431	4
2449,724	4,016	612431	200
245,372	4,016	61343	201
2453,74	3,984	613435	201
2457,724	2	614431	202
2459,724	1,024	614931	203
2460,748	4,016	615187	3
2464,764	3,984	616191	200
2468,748	4	617187	201
2472,748	2,016	618187	202
2474,764	1,008	618691	203
2475,772	4,016	618943	4
2479,788	4	619947	200
2483,788	3,984	620947	201
2487,772	2,016	621943	202
2489,788	1,024	622447	203
249,388	2	62347	202
2490,812	3,984	622703	3
2494,796	4,016	623699	200
2498,812	4	624703	201
2502,812	2	625703	202
2504,812	1,008	626203	203
2505,82	4,016	626455	4
2509,836	4	627459	200
251,388	1,008	62847	203
2513,836	4	628459	201
2517,836	2	629459	202
2519,836	1,008	629959	203
252,396	4,016	63099	1
2520,844	4,016	630211	3
2524,86	4	631215	200
2528,86	4	632215	201
2532,86	2,016	633215	202
2534,876	0,992	633719	203
2535,868	4,016	633967	3
2539,884	4	634971	200
2543,884	4	635971	201
2547,884	2	636971	202
2549,884	1,024	637471	203
2550,908	4	637727	4
2554,908	4	638727	200
2558,908	4	639727	201
256,412	4	64103	200
2562,908	2	640727	202
2564,908	1,008	641227	203
2565,916	4,016	641479	3
2569,932	4	642483	200
2573,932	4	643483	201
2577,932	2	644483	202
2579,932	1,008	644983	203
2580,94	4	645235	4
2584,94	4,016	646235	200
2588,956	4	647239	201
2592,956	2	648239	202
2594,956	1,008	648739	203
2595,964	4,016	648991	3
2599,98	4	649995	200
26,028	1,008	6507	203
260,412	4	65103	201
2603,98	4	650995	201
2607,98	2	651995	202
2609,98	1,024	652495	203
2611,004	4,016	652751	3
2615,02	3,984	653755	200
2619,004	4	654751	201
2623,004	2,016	655751	202
2625,02	0,992	656255	203
2626,012	4,016	656503	4
2630,028	4,016	657507	200
2634,044	4	658511	201
2638,044	2	659511	202
264,412	2	66103	202
2640,044	1,008	660011	203
2641,052	4	660263	3
2645,052	4	661263	200
2649,052	4	662263	201
2653,052	2,016	663263	202
2655,068	1,008	663767	203
2656,076	4,016	664019	3
266,412	1,008	66603	203
2660,092	4	665023	200
2664,092	4	666023	201
2668,092	2,016	667023	202
267,42	4,016	66855	1
2670,108	0,992	667527	203
2671,1	4,016	667775	3
2675,116	4	668779	200
2679,116	4	669779	201
2683,116	2,016	670779	202
2685,132	0,992	671283	203
2686,124	4	671531	4
2690,124	4,016	672531	200
2694,14	4	673535	201
2698,14	2,016	674535	202
27,036	4,016	6759	2
2700,156	0,992	675039	203
2701,148	4,016	675287	3
2705,164	4	676291	200
2709,164	4	677291	201
271,436	4,016	67859	200
2713,164	2,016	678291	202
2715,18	1,008	678795	203
2716,188	4,016	679047	4
2720,204	3,984	680051	200
2724,188	4	681047	201
2728,188	2	682047	202
2730,188	1,024	682547	203
2731,212	4,016	682803	3
2735,228	4	683807	200
2739,228	3,984	684807	201
2743,212	2,016	685803	202
2745,228	1,008	686307	203
2746,236	4,016	686559	4
275,452	3,984	68863	201
2750,252	9,008	687563	200
2759,26	4	689815	201
2763,26	2	690815	202
2765,26	1,024	691315	203
2766,284	4	691571	3
2770,284	3,984	692571	200
2774,268	4,016	693567	201
2778,284	2,016	694571	202
2780,3	0,992	695075	203
2781,292	4,016	695323	3
2785,308	4	696327	200
2789,308	4	697327	201
279,436	2,016	69859	202
2793,308	2,016	698327	202
2795,324	0,992	698831	203
2796,316	4,016	699079	4
2800,332	4	700083	200
2804,332	4	701083	201
2808,332	2,016	702083	202
281,452	0,992	70363	203
2810,348	0,992	702587	203
2811,34	4,016	702835	3
2815,356	4	703839	200
2819,356	4	704839	201
282,444	4,016	70611	2
2823,356	2	705839	202
2825,356	1,008	706339	203
2826,364	4,016	706591	4
2830,38	4	707595	200
2834,38	4,016	708595	201
2838,396	2	709599	202
2840,396	0,992	710099	203
2841,388	4	710347	4
2845,388	4,016	711347	200
2849,404	4	712351	201
2853,404	2	713351	202
2855,404	0,992	713851	203
2856,396	4,016	714099	3
286,46	4	71615	200
2860,412	4,016	715103	200
2864,428	4	716107	201
2868,428	2,016	717107	202
2870,444	0,992	717611	203
2871,436	4,016	717859	4
2875,452	4	718863	200
2879,452	4	719863	201
2883,452	2	720863	202
2885,452	1,008	721363	203
2886,46	4,016	721615	4
2890,476	4	722619	200
2894,476	4	723619	201
2898,476	2	724619	202
290,46	4,016	72615	201
2900,476	1,008	725119	203
2901,484	4,016	725371	3
2905,5	4,016	726375	200
2909,516	4	727379	201
2913,516	1,984	728379	202
2915,5	1,024	728875	203
2916,524	4	729131	4
2920,524	4	730131	200
2924,524	4	731131	201
2928,524	2	732131	202
2930,524	1,024	732631	203
2931,548	4	732887	3
2935,548	4,016	733887	200
2939,564	4	734891	201
294,476	1,984	73619	202
2943,564	2	735891	202
2945,564	1,024	736391	203
2946,588	4	736647	4
2950,588	3,984	737647	200
2954,572	4,016	738643	201
2958,588	2,016	739647	202
296,46	1,024	74115	203
2960,604	0,992	740151	203
2961,596	4	740399	4
2965,596	4	741399	200
2969,596	4,016	742399	201
297,484	4	74371	1
2973,612	2	743403	202
2975,612	1,008	743903	203
2976,62	4	744155	3
2980,62	4	745155	200
2984,62	4,016	746155	201
2988,636	2,016	747159	202
2990,652	0,992	747663	203
2991,644	4	747911	3
2995,644	4,016	748911	200
2999,66	4	749915	201
3003,66	2	750915	202
3005,66	1,008	751415	203
3006,668	4,016	751667	4
301,484	4,016	75371	200
3010,684	4	752671	200
3014,684	4	753671	201
3018,684	2	754671	202
3020,684	1,024	755171	203
3021,708	4	755427	4
3025,708	3,984	756427	200
3029,692	4	757423	201
3033,692	2,016	758423	202
3035,708	1,008	758927	203
3036,716	4,016	759179	3
3040,732	4	760183	200
3044,732	3,984	761183	201
3048,716	2,016	762179	202
305,5	3,984	76375	201
3050,732	1,008	762683	203
3051,74	4	762935	4
3055,74	4	763935	200
3059,74	4,016	764935	201
3063,756	2	765939	202
3065,756	1,008	766439	203
3066,764	4	766691	3
3070,764	4	767691	200
3074,764	4,016	768691	201
3078,78	1,984	769695	202
3080,764	1,024	770191	203
3081,788	4	770447	3
3085,788	4	771447	200
3089,788	4	772447	201
309,484	2,016	77371	202
3093,788	2	773447	202
3095,788	1,024	773947	203
3096,812	4	774203	4
31,052	3,984	7763	200
3100,812	4	775203	200
3104,812	4,016	776203	201
3108,828	1,984	777207	202
311,5	1,008	77875	203
3110,812	1,024	777703	203
3111,836	4	777959	4
3115,836	4	778959	200
3119,836	4	779959	201
312,508	4	78127	2
3123,836	2,016	780959	202
3125,852	1,008	781463	203
3126,86	4	781715	3
3130,86	4,016	782715	200
3134,876	4	783719	201
3138,876	2,016	784719	202
3140,892	1,008	785223	203
3141,9	4	785475	3
3145,9	4,016	786475	200
3149,916	3,984	787479	201
3153,9	2,016	788475	202
3155,916	0,992	788979	203
3156,908	4,016	789227	4
316,508	4	79127	200
3160,924	4	790231	200
3164,924	4	791231	201
3168,924	2,016	792231	202
3170,94	1,008	792735	203
3171,948	4	792987	3
3175,948	4	793987	200
3179,948	4	794987	201
3183,948	2	795987	202
3185,948	1,008	796487	203
3186,956	4	796739	4
3190,956	4	797739	200
3194,956	4,016	798739	201
3198,972	2	799743	202
320,508	4	80127	201
3200,972	1,008	800243	203
3201,98	4,016	800495	3
3205,996	8,992	801499	200
3214,988	4,016	803747	201
3219,004	0,992	804751	202
3219,996	1,008	804999	203
3221,004	3,6	805251	4
3224,604	0,992	806151	104
3225,596	4	806399	200
3229,596	4	807399	201
3233,596	1,008	808399	202
3234,604	1,008	808651	203
3235,612	3,664	808903	3
3239,276	0,992	809819	103
324,508	2	81127	202
3240,268	4	810067	200
3244,268	4,016	811067	201
3248,284	0,992	812071	202
3249,276	1,008	812319	203
3250,284	3,68	812571	4
3253,964	1,008	813491	104
3254,972	4	813743	200
3258,972	4	814743	201
326,508	1,024	81627	203
3262,972	0,992	815743	202
3263,964	1,008	815991	203
3264,972	3,744	816243	4
3268,716	1,008	817179	104
3269,724	4	817431	200
327,532	4	81883	1
3273,724	3,984	818431	201
3277,708	1,024	819427	202
3278,732	0,992	819683	203
3279,724	3,584	819931	4
3283,308	0,992	820827	104
3284,3	4,016	821075	200
3288,316	3,984	822079	201
3292,3	1,008	823075	202
3293,308	1,008	823327	203
3294,316	3,648	823579	3
3297,964	1,008	824491	103
3298,972	4	824743	200
3302,972	4	825743	201
3306,972	0,992	826743	202
3307,964	1,008	826991	203
3308,972	7,84	827243	4
331,532	4	82883	200
3316,812	0,992	829203	104
3317,804	4	829451	200
3321,804	4,016	830451	201
3325,82	0,992	831455	202
3326,812	1,008	831703	203
3327,82	3,744	831955	4
3331,564	0,992	832891	104
3332,556	4	833139	200
3336,556	4	834139	201
3340,556	0,992	835139	202
3341,548	1,008	835387	203
3342,556	3,616	835639	4
3346,172	0,976	836543	104
3347,148	4,016	836787	200
335,532	4	83883	201
3351,164	4	837791	201
3355,164	0,992	838791	202
3356,156	1,024	839039	203
3357,18	3,632	839295	3
3360,812	1,008	840203	103
3361,82	4	840455	200
3365,82	4	841455	201
3369,82	1,008	842455	202
3370,828	0,992	842707	203
3371,82	3,68	842955	3
3375,5	0,992	843875	103
3376,492	4,016	844123	200
3380,508	3,984	845127	201
3384,492	1,008	846123	202
3385,5	1,008	846375	203
3386,508	3,92	846627	4
339,532	2	84883	202
3390,428	1,008	847607	104
3391,436	4	847859	200
3395,436	4,016	848859	201
3399,452	0,992	849863	202
3400,444	0,992	850111	203
3401,436	4,144	850359	3
3405,58	1,008	851395	103
3406,588	4	851647	200
341,532	1,024	85383	203
3410,588	4	852647	201
3414,588	0,992	853647	202
3415,58	0,992	853895	203
3416,572	7,952	854143	3
342,556	4	85639	1
3424,524	1,008	856131	103
3425,532	4	856383	200
3429,532	4	857383	201
3433,532	0,992	858383	202
3434,524	1,024	858631	203
3435,548	7,168	858887	4
3442,716	1,008	860679	104
3443,724	3,984	860931	200
3447,708	4,016	861927	201
3451,724	0,992	862931	202
3452,716	1,008	863179	203
3453,724	4,336	863431	3
3458,06	1,008	864515	103
3459,068	4	864767	200
346,556	4,016	86639	200
3463,068	4	865767	201
3467,068	1,008	866767	202
3468,076	1,008	867019	203
3469,084	4,432	867271	3
3473,516	1,008	868379	103
3474,524	4	868631	200
3478,524	4	869631	201
3482,524	0,992	870631	202
3483,516	1,008	870879	203
3484,524	4,368	871131	3
3488,892	0,992	872223	103
3489,884	4,016	872471	200
3493,9	4	873475	201
3497,9	0,992	874475	202
3498,892	1,008	874723	203
3499,9	3,664	874975	4
35,036	4,016	8759	201
350,572	4	87643	201
3503,564	0,992	875891	104
3504,556	4	876139	200
3508,556	4,016	877139	201
3512,572	0,992	878143	202
3513,564	0,992	878391	203
3514,556	6,336	878639	3
3520,892	1,008	880223	103
3521,9	3,984	880475	200
3525,884	4,016	881471	201
3529,9	0,992	882475	202
3530,892	1,024	882723	203
3531,916	10,304	882979	3
354,572	2	88643	202
3542,22	1,008	885555	103
3543,228	4	885807	200
3547,228	4	886807	201
3551,228	0,992	887807	202
3552,22	1,008	888055	203
3553,228	3,584	888307	4
3556,812	1,008	889203	104
3557,82	4	889455	200
356,572	1,008	89143	203
3561,82	4	890455	201
3565,82	1,008	891455	202
3566,828	1,008	891707	203
3567,836	4,848	891959	4
357,58	4	89395	2
3572,684	1,008	893171	104
3573,692	4	893423	200
3577,692	4	894423	201
3581,692	1,008	895423	202
3582,7	0,992	895675	203
3583,692	3,664	895923	3
3587,356	0,992	896839	103
3588,348	4,016	897087	200
3592,364	3,984	898091	201
3596,348	1,008	899087	202
3597,356	1,008	899339	203
3598,364	7,072	899591	4
3605,436	0,992	901359	104
3606,428	4	901607	200
361,58	4,016	90395	200
3610,428	4	902607	201
3614,428	0,992	903607	202
3615,42	1,024	903855	203
3616,444	5,248	904111	4
3621,692	0,992	905423	104
3622,684	4	905671	200
3626,684	4	906671	201
3630,684	1,008	907671	202
3631,692	1,008	907923	203
3632,7	12,64	908175	3
3645,34	0,992	911335	103
3646,332	4	911583	200
365,596	4	91399	201
3650,332	4	912583	201
3654,332	1,008	913583	202
3655,34	1,008	913835	203
3656,348	7,616	914087	4
3663,964	1,008	915991	104
3664,972	4	916243	200
3668,972	4	917243	201
3672,972	0,992	918243	202
3673,964	0,992	918491	203
3674,956	6,24	918739	3
3681,196	1,008	920299	103
3682,204	4	920551	200
3686,204	4	921551	201
369,596	2	92399	202
3690,204	0,992	922551	202
3691,196	1,008	922799	203
3692,204	5,648	923051	3
3697,852	0,992	924463	103
3698,844	4	924711	200
371,596	1,008	92899	203
372,604	4,016	93151	1
376,62	3,984	94155	200
380,604	4,016	95151	201
384,62	2	96155	202
386,62	1,024	96655	203
387,644	3,984	96911	1
39,052	2	9763	202
391,628	4,016	97907	200
395,644	4	98911	201
399,644	2	99911	202
4,988	4	1247	201
401,644	1,008	100411	203
402,652	4,016	100663	1
406,668	4	101667	200
41,052	1,008	10263	203
410,668	4,016	102667	201
414,684	2	103671	202
416,684	1,008	104171	203
417,692	4	104423	2
42,06	4,016	10515	2
421,692	4	105423	200
425,692	4	106423	201
429,692	2,016	107423	202
431,708	1,008	107927	203
432,716	4	108179	1
436,716	4,016	109179	200
440,732	4	110183	201
444,732	2	111183	202
446,732	1,008	111683	203
447,74	4	111935	2
451,74	8,976	112935	200
46,076	4	11519	200
