onset	duration	sample	value
2141,164	1,008	535291	203
2142,172	4	535543	4
2146,172	4	536543	200
215,452	4	53863	201
2150,172	4,016	537543	201
2154,188	2	538547	202
2156,188	1,008	539047	203
2157,196	4	539299	4
2161,196	4,016	540299	200
2165,212	3,984	541303	201
2169,196	2,016	542299	202
2171,212	1,008	542803	203
2172,22	4,016	543055	3
2176,236	4,016	544059	200
2180,252	3,984	545063	201
2184,236	2,016	546059	202
2186,252	1,008	546563	203
2187,26	4,016	546815	4
219,452	2,016	54863	202
2191,276	4	547819	200
2195,276	4	548819	201
2199,276	2,016	549819	202
2201,292	1,008	550323	203
2202,3	4	550575	3
2206,3	4	551575	200
221,468	1,008	55367	203
2210,3	4,016	552575	201
2214,316	2	553579	202
2216,316	1,008	554079	203
2217,324	4	554331	4
222,476	4	55619	1
2221,324	4,016	555331	200
2225,34	3,984	556335	201
2229,324	2,016	557331	202
2231,34	1,008	557835	203
2232,348	4,016	558087	3
2236,364	4,016	559091	200
2240,38	4	560095	201
2244,38	2	561095	202
2246,38	1,008	561595	203
2247,388	4,016	561847	3
2251,404	4	562851	200
2255,404	4	563851	201
2259,404	2	564851	202
226,476	4,016	56619	200
2261,404	1,024	565351	203
2262,428	4	565607	4
2266,428	4,016	566607	200
2270,444	3,984	567611	201
2274,428	2,016	568607	202
2276,444	1,008	569111	203
2277,452	4,016	569363	3
2281,468	3,984	570367	200
2285,452	4	571363	201
2289,452	2,032	572363	202
2291,484	1,008	572871	203
2292,492	4,016	573123	3
2296,508	3,984	574127	200
230,492	4	57623	201
2300,492	4	575123	201
2304,492	2,016	576123	202
2306,508	1,008	576627	203
2307,516	4,016	576879	4
2311,532	3,984	577883	200
2315,516	4,016	578879	201
2319,532	2,016	579883	202
2321,548	0,992	580387	203
2322,54	4,016	580635	3
2326,556	9,024	581639	200
2335,58	3,984	583895	201
2339,564	2,016	584891	202
234,492	2	58623	202
2341,58	1,008	585395	203
2342,588	4	585647	3
2346,588	4,016	586647	200
2350,604	4	587651	201
2354,604	2	588651	202
2356,604	1,024	589151	203
2357,628	4	589407	4
236,492	1,024	59123	203
2361,628	4	590407	200
2365,628	4,016	591407	201
2369,644	2	592411	202
237,516	4	59379	2
2371,644	1,008	592911	203
2372,652	4,016	593163	4
2376,668	4	594167	200
2380,668	4	595167	201
2384,668	2	596167	202
2386,668	1,008	596667	203
2387,676	4,016	596919	4
2391,692	4	597923	200
2395,692	4	598923	201
2399,692	2	599923	202
24,044	2,016	6011	202
2401,692	1,024	600423	203
2402,716	4	600679	3
2406,716	4	601679	200
241,516	4	60379	200
2410,716	4	602679	201
2414,716	2,016	603679	202
2416,732	1,008	604183	203
2417,74	4	604435	4
2421,74	4,016	605435	200
2425,756	4	606439	201
2429,756	2,016	607439	202
2431,772	0,992	607943	203
2432,764	4,032	608191	3
2436,796	4	609199	200
2440,796	4	610199	201
2444,796	2	611199	202
2446,796	1,008	611699	203
2447,804	4,016	611951	3
245,516	4	61379	201
2451,82	3,984	612955	200
2455,804	4,016	613951	201
2459,82	2,016	614955	202
2461,836	0,992	615459	203
2462,828	4,016	615707	4
2466,844	4	616711	200
2470,844	4	617711	201
2474,844	2,016	618711	202
2476,86	0,992	619215	203
2477,852	4,016	619463	4
2481,868	4	620467	200
2485,868	4,016	621467	201
2489,884	1,984	622471	202
249,516	2	62379	202
2491,868	1,024	622967	203
2492,892	4,016	623223	3
2496,908	4	624227	200
2500,908	4	625227	201
2504,908	2	626227	202
2506,908	1,024	626727	203
2507,932	4	626983	3
251,516	1,008	62879	203
2511,932	4,016	627983	200
2515,948	4	628987	201
2519,948	2	629987	202
252,524	4,016	63131	2
2521,948	1,024	630487	203
2522,972	4	630743	3
2526,972	4,016	631743	200
2530,988	3,984	632747	201
2534,972	2	633743	202
2536,972	1,024	634243	203
2537,996	4	634499	4
2541,996	4,016	635499	200
2546,012	4	636503	201
2550,012	2	637503	202
2552,012	1,008	638003	203
2553,02	4,016	638255	3
2557,036	4	639259	200
256,54	4	64135	200
2561,036	4	640259	201
2565,036	2,016	641259	202
2567,052	1,008	641763	203
2568,06	4	642015	4
2572,06	4,016	643015	200
2576,076	4	644019	201
2580,076	2	645019	202
2582,076	1,024	645519	203
2583,1	4	645775	3
2587,1	4,016	646775	200
2591,116	4	647779	201
2595,116	2	648779	202
2597,116	1,008	649279	203
2598,124	4,016	649531	3
26,06	1,008	6515	203
260,54	4,016	65135	201
2602,14	4	650535	200
2606,14	4	651535	201
2610,14	2	652535	202
2612,14	1,024	653035	203
2613,164	4	653291	3
2617,164	4,016	654291	200
2621,18	4	655295	201
2625,18	2	656295	202
2627,18	1,024	656795	203
2628,204	4	657051	4
2632,204	4	658051	200
2636,204	4	659051	201
264,556	1,984	66139	202
2640,204	2	660051	202
2642,204	1,024	660551	203
2643,228	4,016	660807	3
2647,244	4	661811	200
2651,244	4	662811	201
2655,244	2	663811	202
2657,244	1,008	664311	203
2658,252	4,016	664563	4
266,54	1,024	66635	203
2662,268	4	665567	200
2666,268	4	666567	201
267,564	4,016	66891	1
2670,268	2,016	667567	202
2672,284	1,008	668071	203
2673,292	4	668323	3
2677,292	4	669323	200
2681,292	4	670323	201
2685,292	2,016	671323	202
2687,308	1,008	671827	203
2688,316	4,016	672079	4
2692,332	4	673083	200
2696,332	4	674083	201
27,068	4	6767	1
2700,332	2	675083	202
2702,332	1,008	675583	203
2703,34	4,016	675835	3
2707,356	4	676839	200
271,58	4	67895	200
2711,356	4	677839	201
2715,356	2	678839	202
2717,356	1,024	679339	203
2718,38	4	679595	4
2722,38	4,016	680595	200
2726,396	4	681599	201
2730,396	1,984	682599	202
2732,38	1,024	683095	203
2733,404	4,016	683351	4
2737,42	4	684355	200
2741,42	3,984	685355	201
2745,404	2,016	686351	202
2747,42	1,024	686855	203
2748,444	4	687111	3
275,58	4	68895	201
2752,444	4	688111	200
2756,444	4	689111	201
2760,444	2	690111	202
2762,444	1,024	690611	203
2763,468	4	690867	4
2767,468	4,016	691867	200
2771,484	4	692871	201
2775,484	2,016	693871	202
2777,5	0,992	694375	203
2778,492	4,016	694623	4
2782,508	8,976	695627	200
279,58	2,016	69895	202
2791,484	4,016	697871	201
2795,5	2	698875	202
2797,5	1,008	699375	203
2798,508	4,016	699627	3
2802,524	4	700631	200
2806,524	4	701631	201
281,596	1,008	70399	203
2810,524	2,016	702631	202
2812,54	1,008	703135	203
2813,548	4	703387	4
2817,548	4,016	704387	200
282,604	4	70651	2
2821,564	3,984	705391	201
2825,548	2,016	706387	202
2827,564	1,008	706891	203
2828,572	4	707143	3
2832,572	4,016	708143	200
2836,588	4	709147	201
2840,588	2	710147	202
2842,588	1,008	710647	203
2843,596	4,032	710899	3
2847,628	4	711907	200
2851,628	3,984	712907	201
2855,612	2,016	713903	202
2857,628	1,008	714407	203
2858,636	4,016	714659	4
286,604	4	71651	200
2862,652	3,984	715663	200
2866,636	4,016	716659	201
2870,652	2	717663	202
2872,652	1,008	718163	203
2873,66	4,016	718415	3
2877,676	4	719419	200
2881,676	4	720419	201
2885,676	2	721419	202
2887,676	1,008	721919	203
2888,684	4,016	722171	4
2892,7	4	723175	200
2896,7	4,016	724175	201
290,604	4,016	72651	201
2900,716	1,984	725179	202
2902,7	1,024	725675	203
2903,724	4,016	725931	3
2907,74	4	726935	200
2911,74	4	727935	201
2915,74	2	728935	202
2917,74	1,008	729435	203
2918,748	4,016	729687	4
2922,764	4	730691	200
2926,764	4	731691	201
2930,764	2,016	732691	202
2932,78	1,008	733195	203
2933,788	4	733447	4
2937,788	4,016	734447	200
294,62	1,984	73655	202
2941,804	3,984	735451	201
2945,788	2,016	736447	202
2947,804	1,008	736951	203
2948,812	4,016	737203	3
2952,828	4	738207	200
2956,828	4	739207	201
296,604	1,024	74151	203
2960,828	2,016	740207	202
2962,844	1,008	740711	203
2963,852	4,016	740963	4
2967,868	3,984	741967	200
297,628	4	74407	2
2971,852	4,016	742963	201
2975,868	2	743967	202
2977,868	1,024	744467	203
2978,892	4	744723	3
2982,892	4,016	745723	200
2986,908	3,984	746727	201
2990,892	2,016	747723	202
2992,908	0,992	748227	203
2993,9	4,032	748475	4
2997,932	4	749483	200
3001,932	3,984	750483	201
3005,916	2,016	751479	202
3007,932	1,008	751983	203
3008,94	4,016	752235	4
301,628	4	75407	200
3012,956	4	753239	200
3016,956	4	754239	201
3020,956	2	755239	202
3022,956	1,008	755739	203
3023,964	4,016	755991	3
3027,98	4	756995	200
3031,98	4	757995	201
3035,98	2,016	758995	202
3037,996	1,008	759499	203
3039,004	4	759751	4
3043,004	4,016	760751	200
3047,02	3,984	761755	201
305,628	4	76407	201
3051,004	2,016	762751	202
3053,02	1,008	763255	203
3054,028	4,016	763507	3
3058,044	4	764511	200
3062,044	4,016	765511	201
3066,06	1,984	766515	202
3068,044	1,024	767011	203
3069,068	4	767267	3
3073,068	4,016	768267	200
3077,084	4	769271	201
3081,084	2	770271	202
3083,084	1,008	770771	203
3084,092	4	771023	4
3088,092	4,016	772023	200
309,628	2,016	77407	202
3092,108	4	773027	201
3096,108	2,016	774027	202
3098,124	1,008	774531	203
3099,132	4	774783	4
31,068	4,016	7767	200
3103,132	4,016	775783	200
3107,148	3,984	776787	201
311,644	1,024	77911	203
3111,132	2,016	777783	202
3113,148	1,008	778287	203
3114,156	4	778539	3
3118,156	4	779539	200
312,668	4	78167	1
3122,156	4,016	780539	201
3126,172	2	781543	202
3128,172	1,008	782043	203
3129,18	4,016	782295	4
3133,196	4	783299	200
3137,196	4	784299	201
3141,196	2	785299	202
3143,196	1,024	785799	203
3144,22	4	786055	4
3148,22	4	787055	200
3152,22	4	788055	201
3156,22	2	789055	202
3158,22	1,008	789555	203
3159,228	4,016	789807	4
316,668	4,016	79167	200
3163,244	4	790811	200
3167,244	4,016	791811	201
3171,26	1,984	792815	202
3173,244	1,024	793311	203
3174,268	4,016	793567	3
3178,284	3,984	794571	200
3182,268	4,016	795567	201
3186,284	2,016	796571	202
3188,3	1,008	797075	203
3189,308	4	797327	3
3193,308	4	798327	200
3197,308	4,016	799327	201
320,684	4	80171	201
3201,324	2	800331	202
3203,324	1,008	800831	203
3204,332	4	801083	4
3208,332	4,016	802083	200
3212,348	4	803087	201
3216,348	2,016	804087	202
3218,364	1,008	804591	203
3219,372	4,016	804843	3
3223,388	4	805847	200
3227,388	4	806847	201
3231,388	2	807847	202
3233,388	1,024	808347	203
3234,412	4	808603	3
3238,412	9,04	809603	200
324,684	2	81171	202
3247,452	4,016	811863	201
3251,468	0,992	812867	202
3252,46	1,008	813115	203
3253,468	3,632	813367	4
3257,1	1,008	814275	104
3258,108	4	814527	200
326,684	1,008	81671	203
3262,108	4	815527	201
3266,108	1,008	816527	202
3267,116	1,008	816779	203
3268,124	5,504	817031	3
327,692	4,016	81923	2
3273,628	1,008	818407	103
3274,636	4	818659	200
3278,636	4	819659	201
3282,636	1,008	820659	202
3283,644	0,992	820911	203
3284,636	3,616	821159	4
3288,252	1,008	822063	104
3289,26	4	822315	200
3293,26	4	823315	201
3297,26	1,008	824315	202
3298,268	1,008	824567	203
3299,276	3,712	824819	3
3302,988	1,008	825747	103
3303,996	4	825999	200
3307,996	4	826999	201
331,708	4	82927	200
3311,996	1,008	827999	202
3313,004	1,008	828251	203
3314,012	3,632	828503	3
3317,644	1,008	829411	103
3318,652	4	829663	200
3322,652	4	830663	201
3326,652	1,008	831663	202
3327,66	0,992	831915	203
3328,652	3,552	832163	4
3332,204	0,992	833051	104
3333,196	4	833299	200
3337,196	4	834299	201
3341,196	1,008	835299	202
3342,204	0,992	835551	203
3343,196	3,744	835799	3
3346,94	1,008	836735	103
3347,948	4	836987	200
335,708	4	83927	201
3351,948	4	837987	201
3355,948	1,008	838987	202
3356,956	1,008	839239	203
3357,964	4,144	839491	3
3362,108	0,992	840527	103
3363,1	4,016	840775	200
3367,116	4	841779	201
3371,116	0,992	842779	202
3372,108	1,008	843027	203
3373,116	3,648	843279	4
3376,764	1,008	844191	104
3377,772	4	844443	200
3381,772	4	845443	201
3385,772	0,992	846443	202
3386,764	1,008	846691	203
3387,772	3,904	846943	3
339,708	2,016	84927	202
3391,676	1,024	847919	103
3392,7	3,984	848175	200
3396,684	4	849171	201
3400,684	1,008	850171	202
3401,692	1,008	850423	203
3402,7	3,648	850675	4
3406,348	0,992	851587	104
3407,34	4,016	851835	200
341,724	1,008	85431	203
3411,356	3,984	852839	201
3415,34	1,008	853835	202
3416,348	0,992	854087	203
3417,34	3,6	854335	4
342,732	4	85683	1
3420,94	1,008	855235	104
3421,948	4	855487	200
3425,948	4	856487	201
3429,948	0,992	857487	202
3430,94	1,008	857735	203
3431,948	6,128	857987	3
3438,076	1,008	859519	103
3439,084	4	859771	200
3443,084	4,016	860771	201
3447,1	1,008	861775	202
3448,108	0,992	862027	203
3449,1	3,536	862275	3
3452,636	1,008	863159	103
3453,644	4	863411	200
3457,644	4	864411	201
346,732	4,016	86683	200
3461,644	1,008	865411	202
3462,652	0,992	865663	203
3463,644	4,048	865911	3
3467,692	0,992	866923	103
3468,684	4	867171	200
3472,684	4	868171	201
3476,684	1,008	869171	202
3477,692	1,008	869423	203
3478,7	3,648	869675	3
3482,348	0,992	870587	103
3483,34	4,016	870835	200
3487,356	3,984	871839	201
3491,34	1,008	872835	202
3492,348	1,008	873087	203
3493,356	4,912	873339	3
3498,268	0,992	874567	103
3499,26	4,016	874815	200
35,084	4	8771	201
350,748	4	87687	201
3503,276	3,984	875819	201
3507,26	1,008	876815	202
3508,268	1,008	877067	203
3509,276	3,616	877319	4
3512,892	1,008	878223	104
3513,9	4	878475	200
3517,9	4	879475	201
3521,9	1,008	880475	202
3522,908	0,992	880727	203
3523,9	3,52	880975	3
3527,42	0,992	881855	103
3528,412	4,016	882103	200
3532,428	4	883107	201
3536,428	1,008	884107	202
3537,436	1,008	884359	203
3538,444	3,6	884611	3
354,748	2	88687	202
3542,044	1,008	885511	103
3543,052	4	885763	200
3547,052	4	886763	201
3551,052	1,008	887763	202
3552,06	0,992	888015	203
3553,052	3,632	888263	4
3556,684	0,992	889171	104
3557,676	4	889419	200
356,748	1,008	89187	203
3561,676	4,016	890419	201
3565,692	0,992	891423	202
3566,684	1,008	891671	203
3567,692	3,648	891923	3
357,756	4,016	89439	2
3571,34	0,992	892835	103
3572,332	4,016	893083	200
3576,348	4	894087	201
3580,348	0,992	895087	202
3581,34	1,008	895335	203
3582,348	3,856	895587	3
3586,204	1,024	896551	103
3587,228	4	896807	200
3591,228	3,984	897807	201
3595,212	1,008	898803	202
3596,22	0,992	899055	203
3597,212	3,632	899303	4
3600,844	1,008	900211	104
3601,852	4	900463	200
3605,852	4	901463	201
3609,852	0,992	902463	202
361,772	4	90443	200
3610,844	1,008	902711	203
3611,852	3,616	902963	4
3615,468	1,008	903867	104
3616,476	4	904119	200
3620,476	4,016	905119	201
3624,492	0,992	906123	202
3625,484	0,992	906371	203
3626,476	3,616	906619	4
3630,092	1,008	907523	104
3631,1	4	907775	200
3635,1	4	908775	201
3639,1	1,008	909775	202
3640,108	0,992	910027	203
3641,1	3,648	910275	4
3644,748	1,008	911187	104
3645,756	3,984	911439	200
3649,74	4,016	912435	201
365,772	4	91443	201
3653,756	0,992	913439	202
3654,748	1,008	913687	203
3655,756	3,68	913939	4
3659,436	0,992	914859	104
3660,428	4,016	915107	200
3664,444	4	916111	201
3668,444	0,992	917111	202
3669,436	1,008	917359	203
3670,444	3,632	917611	4
3674,076	1,008	918519	104
3675,084	4	918771	200
3679,084	4	919771	201
3683,084	1,008	920771	202
3684,092	1,008	921023	203
3685,1	3,584	921275	4
3688,684	1,008	922171	104
3689,692	4	922423	200
369,772	2	92443	202
371,772	1,024	92943	203
372,796	4	93199	1
376,796	4,016	94199	200
380,812	3,984	95203	201
384,796	2,032	96199	202
386,828	1,008	96707	203
387,836	4	96959	1
39,084	2	9771	202
391,836	4	97959	200
395,836	4,016	98959	201
399,852	2	99963	202
401,852	1,008	100463	203
402,86	4,016	100715	1
406,876	3,984	101719	200
41,084	1,008	10271	203
410,86	4,016	102715	201
414,876	2	103719	202
416,876	1,024	104219	203
417,9	4	104475	2
42,092	4,016	10523	2
421,9	4	105475	200
425,9	4	106475	201
429,9	2,016	107475	202
431,916	1,008	107979	203
432,924	4	108231	1
436,924	4	109231	200
440,924	4	110231	201
444,924	2,016	111231	202
446,94	1,008	111735	203
447,948	4,016	111987	2
451,964	9,024	112991	200
46,108	4	11527	200
460,988	3,984	115247	201
464,972	2,016	116243	202
466,988	1,008	116747	203
467,996	4,016	116999	1
472,012	4	118003	200
476,012	4	119003	201
480,012	2	120003	202
