onset	duration	sample	value
1574,156	3,632	393539	1
1577,788	1,008	394447	101
1578,796	4,016	394699	200
1582,812	4	395703	201
1586,812	1,984	396703	202
1588,796	1,008	397199	203
1589,804	4,144	397451	2
159,324	2	39831	202
1593,948	1,008	398487	102
1594,956	4	398739	200
1598,956	4	399739	201
16,044	4	4011	200
1602,956	2	400739	202
1604,956	0,992	401239	203
1605,948	15,008	401487	2
161,324	1,008	40331	203
162,332	4	40583	2
1620,956	4,016	405239	200
1624,972	3,984	406243	201
1628,956	2,016	407239	202
1630,972	0,992	407743	203
1631,964	3,6	407991	1
1635,564	1,008	408891	101
1636,572	4	409143	200
1640,572	4	410143	201
1644,572	2	411143	202
1646,572	0,992	411643	203
1647,564	3,616	411891	1
1651,18	1,008	412795	101
1652,188	4	413047	200
1656,188	4	414047	201
166,332	4,016	41583	200
1660,188	2	415047	202
1662,188	0,992	415547	203
1663,18	3,696	415795	1
1666,876	0,992	416719	101
1667,868	4,016	416967	200
1671,884	4	417971	201
1675,884	2	418971	202
1677,884	0,992	419471	203
1678,876	3,712	419719	1
1682,588	0,992	420647	101
1683,58	4	420895	200
1687,58	4	421895	201
1691,58	2	422895	202
1693,58	1,008	423395	203
1694,588	15,008	423647	2
170,348	4	42587	201
1709,596	4	427399	200
1713,596	4	428399	201
1717,596	2	429399	202
1719,596	1,008	429899	203
1720,604	9,76	430151	2
1730,364	0,992	432591	102
1731,356	4,016	432839	200
1735,372	4	433843	201
1739,372	2	434843	202
174,348	2,016	43587	202
1741,372	0,992	435343	203
1742,364	3,664	435591	1
1746,028	1,008	436507	101
1747,036	4	436759	200
1751,036	4	437759	201
1755,036	2	438759	202
1757,036	1,008	439259	203
1758,044	3,664	439511	1
176,364	1,008	44091	203
1761,708	0,992	440427	101
1762,7	4	440675	200
1766,7	4	441675	201
177,372	4	44343	1
1770,7	2	442675	202
1772,7	1,024	443175	203
1773,724	14,992	443431	2
1788,716	4	447179	200
1792,716	4	448179	201
1796,716	2	449179	202
1798,716	1,008	449679	203
1799,724	14,992	449931	2
181,372	4	45343	200
1814,716	4,016	453679	200
1818,732	4	454683	201
1822,732	2	455683	202
1824,732	1,008	456183	203
1825,74	14,992	456435	2
1840,732	4	460183	200
1844,732	4,016	461183	201
1848,748	2	462187	202
185,372	4	46343	201
1850,748	0,992	462687	203
1851,74	15,008	462935	2
1866,748	4,016	466687	200
1870,764	3,984	467691	201
1874,748	2,016	468687	202
1876,764	1,008	469191	203
1877,772	3,616	469443	1
1881,388	1,008	470347	101
1882,396	4	470599	200
1886,396	4	471599	201
189,372	2,016	47343	202
1890,396	2	472599	202
1892,396	1,008	473099	203
1893,404	3,696	473351	1
1897,1	0,992	474275	101
1898,092	4	474523	200
1902,092	4	475523	201
1906,092	2	476523	202
1908,092	1,008	477023	203
1909,1	3,632	477275	1
191,388	1,008	47847	203
1912,732	0,992	478183	101
1913,724	4,016	478431	200
1917,74	4	479435	201
192,396	4	48099	1
1921,74	1,984	480435	202
1923,724	0,992	480931	203
1924,716	3,584	481179	1
1928,3	1,008	482075	101
1929,308	8,944	482327	200
1938,252	4	484563	201
1942,252	2,016	485563	202
1944,268	1,008	486067	203
1945,276	4	486319	4
1949,276	4	487319	200
1953,276	4	488319	201
1957,276	2,016	489319	202
1959,292	1,008	489823	203
196,396	4,016	49099	200
1960,3	4	490075	3
1964,3	4,016	491075	200
1968,316	4	492079	201
1972,316	2,016	493079	202
1974,332	0,992	493583	203
1975,324	4,016	493831	4
1979,34	4	494835	200
1983,34	4	495835	201
1987,34	2	496835	202
1989,34	1,024	497335	203
1990,364	4	497591	3
1994,364	4,016	498591	200
1998,38	3,984	499595	201
20,044	4	5011	201
200,412	4	50103	201
2002,364	2,016	500591	202
2004,38	1,008	501095	203
2005,388	4,016	501347	3
2009,404	4,016	502351	200
2013,42	3,984	503355	201
2017,404	2	504351	202
2019,404	1,024	504851	203
2020,428	4,016	505107	3
2024,444	4	506111	200
2028,444	4	507111	201
2032,444	2	508111	202
2034,444	1,008	508611	203
2035,452	4,016	508863	4
2039,468	4	509867	200
204,412	2	51103	202
2043,468	4,016	510867	201
2047,484	1,984	511871	202
2049,468	1,024	512367	203
2050,492	4	512623	4
2054,492	4,016	513623	200
2058,508	4	514627	201
206,412	1,008	51603	203
2062,508	2	515627	202
2064,508	1,008	516127	203
2065,516	4,016	516379	3
2069,532	4	517383	200
207,42	4,016	51855	1
2073,532	4,016	518383	201
2077,548	2	519387	202
2079,548	0,992	519887	203
2080,54	4,032	520135	4
2084,572	3,984	521143	200
2088,556	4,016	522139	201
2092,572	2,016	523143	202
2094,588	1,008	523647	203
2095,596	4	523899	3
2099,596	4	524899	200
2103,596	4	525899	201
2107,596	2	526899	202
2109,596	1,024	527399	203
211,436	4,016	52859	200
2110,62	4,016	527655	3
2114,636	4	528659	200
2118,636	4	529659	201
2122,636	2,016	530659	202
2124,652	0,976	531163	203
2125,628	4,032	531407	4
2129,66	4	532415	200
2133,66	4,016	533415	201
2137,676	2	534419	202
2139,676	0,992	534919	203
2140,668	4,016	535167	4
2144,684	4,016	536171	200
2148,7	4	537175	201
215,452	3,984	53863	201
2152,7	2	538175	202
2154,7	1,008	538675	203
2155,708	4	538927	3
2159,708	4,016	539927	200
2163,724	4	540931	201
2167,724	2	541931	202
2169,724	1,008	542431	203
2170,732	4,032	542683	4
2174,764	4	543691	200
2178,764	3,984	544691	201
2182,748	2,016	545687	202
2184,764	1,008	546191	203
2185,772	4,016	546443	3
2189,788	4	547447	200
219,436	2,016	54859	202
2193,788	4,016	548447	201
2197,804	1,984	549451	202
2199,788	1,024	549947	203
2200,812	4,016	550203	4
2204,828	4	551207	200
2208,828	4	552207	201
221,452	1,008	55363	203
2212,828	2	553207	202
2214,828	1,008	553707	203
2215,836	4,016	553959	3
2219,852	4,016	554963	200
222,46	4,016	55615	2
2223,868	3,984	555967	201
2227,852	2	556963	202
2229,852	1,024	557463	203
2230,876	4	557719	4
2234,876	4,016	558719	200
2238,892	4	559723	201
2242,892	2	560723	202
2244,892	1,024	561223	203
2245,916	4	561479	4
2249,916	4,016	562479	200
2253,932	4	563483	201
2257,932	2	564483	202
2259,932	1,008	564983	203
226,476	4	56619	200
2260,94	4,016	565235	3
2264,956	4	566239	200
2268,956	4	567239	201
2272,956	2	568239	202
2274,956	1,008	568739	203
2275,964	4,032	568991	3
2279,996	3,984	569999	200
2283,98	4,016	570995	201
2287,996	2	571999	202
2289,996	1,008	572499	203
2291,004	4	572751	4
2295,004	4,016	573751	200
2299,02	4	574755	201
230,476	3,984	57619	201
2303,02	2	575755	202
2305,02	1,008	576255	203
2306,028	4,016	576507	3
2310,044	4,016	577511	200
2314,06	4	578515	201
2318,06	2	579515	202
2320,06	1,008	580015	203
2321,068	4	580267	4
2325,068	4,016	581267	200
2329,084	4	582271	201
2333,084	2	583271	202
2335,084	1,008	583771	203
2336,092	4,016	584023	4
234,46	2,016	58615	202
2340,108	4	585027	200
2344,108	4	586027	201
2348,108	2	587027	202
2350,108	1,024	587527	203
2351,132	4,016	587783	4
2355,148	3,984	588787	200
2359,132	4	589783	201
236,476	1,008	59119	203
2363,132	2,016	590783	202
2365,148	1,008	591287	203
2366,156	4,016	591539	3
237,484	4	59371	2
2370,172	4	592543	200
2374,172	4	593543	201
2378,172	2,016	594543	202
2380,188	1,008	595047	203
2381,196	4,016	595299	3
2385,212	9,04	596303	200
2394,252	4	598563	201
2398,252	2	599563	202
24,044	2	6011	202
2400,252	1,008	600063	203
2401,26	4,016	600315	4
2405,276	3,984	601319	200
2409,26	4,016	602315	201
241,484	4,016	60371	200
2413,276	2,016	603319	202
2415,292	0,992	603823	203
2416,284	4,016	604071	3
2420,3	4	605075	200
2424,3	4,016	606075	201
2428,316	2	607079	202
2430,316	1,008	607579	203
2431,324	4	607831	4
2435,324	4,016	608831	200
2439,34	4	609835	201
2443,34	2	610835	202
2445,34	1,008	611335	203
2446,348	4,016	611587	3
245,5	4	61375	201
2450,364	4,016	612591	200
2454,38	3,984	613595	201
2458,364	2	614591	202
2460,364	1,024	615091	203
2461,388	4	615347	3
2465,388	4	616347	200
2469,388	4,016	617347	201
2473,404	2	618351	202
2475,404	1,008	618851	203
2476,412	4	619103	4
2480,412	4,016	620103	200
2484,428	4	621107	201
2488,428	2	622107	202
249,5	2,016	62375	202
2490,428	1,024	622607	203
2491,452	4	622863	3
2495,452	4	623863	200
2499,452	4,016	624863	201
2503,468	2	625867	202
2505,468	1,008	626367	203
2506,476	4,016	626619	4
251,516	0,992	62879	203
2510,492	4	627623	200
2514,492	4	628623	201
2518,492	2	629623	202
252,508	4,016	63127	1
2520,492	1,008	630123	203
2521,5	4	630375	4
2525,5	4,016	631375	200
2529,516	4	632379	201
2533,516	2,016	633379	202
2535,532	1,008	633883	203
2536,54	4	634135	3
2540,54	4	635135	200
2544,54	4	636135	201
2548,54	2,016	637135	202
2550,556	1,008	637639	203
2551,564	4,016	637891	4
2555,58	4	638895	200
2559,58	4	639895	201
256,524	4	64131	200
2563,58	2,016	640895	202
2565,596	1,008	641399	203
2566,604	4,016	641651	3
2570,62	3,984	642655	200
2574,604	4,016	643651	201
2578,62	2	644655	202
2580,62	1,008	645155	203
2581,628	4	645407	3
2585,628	4,032	646407	200
2589,66	4	647415	201
2593,66	2	648415	202
2595,66	1,008	648915	203
2596,668	4,016	649167	3
26,044	1,008	6511	203
260,524	4,016	65131	201
2600,684	3,984	650171	200
2604,668	4,016	651167	201
2608,684	2	652171	202
2610,684	1,008	652671	203
2611,692	4,016	652923	4
2615,708	4	653927	200
2619,708	4	654927	201
2623,708	2	655927	202
2625,708	1,008	656427	203
2626,716	4,016	656679	4
2630,732	4	657683	200
2634,732	4,016	658683	201
2638,748	2	659687	202
264,54	2	66135	202
2640,748	1,008	660187	203
2641,756	4,016	660439	3
2645,772	4	661443	200
2649,772	4	662443	201
2653,772	2	663443	202
2655,772	1,008	663943	203
2656,78	4,016	664195	4
266,54	1,024	66635	203
2660,796	4	665199	200
2664,796	4	666199	201
2668,796	2,016	667199	202
267,564	4	66891	1
2670,812	0,992	667703	203
2671,804	4,016	667951	4
2675,82	4	668955	200
2679,82	4	669955	201
2683,82	2,016	670955	202
2685,836	1,008	671459	203
2686,844	4	671711	4
2690,844	4,012	672711	200
2694,856	4	673714	201
2698,856	2	674714	202
27,052	4	6763	2
2700,856	1,024	675214	203
2701,88	4	675470	3
2705,88	4,016	676470	200
2709,896	4	677474	201
271,564	4,016	67891	200
2713,896	2	678474	202
2715,896	1,008	678974	203
2716,904	4	679226	3
2720,904	4,016	680226	200
2724,92	4	681230	201
2728,92	2,016	682230	202
2730,936	1,008	682734	203
2731,944	4	682986	3
2735,944	4,016	683986	200
2739,96	3,984	684990	201
2743,944	2,032	685986	202
2745,976	0,992	686494	203
2746,968	4,016	686742	4
275,58	3,984	68895	201
2750,984	4	687746	200
2754,984	4	688746	201
2758,984	2	689746	202
2760,984	1,008	690246	203
2761,992	4,016	690498	3
2766,008	4	691502	200
2770,008	4	692502	201
2774,008	2,016	693502	202
2776,024	1,008	694006	203
2777,032	4,016	694258	3
2781,048	4,016	695262	200
2785,064	4	696266	201
2789,064	2	697266	202
279,564	2	69891	202
2791,064	1,008	697766	203
2792,072	4	698018	4
2796,072	4,016	699018	200
2800,088	4	700022	201
2804,088	2	701022	202
2806,088	1,008	701522	203
2807,096	4	701774	4
281,564	1,024	70391	203
2811,096	4,016	702774	200
2815,112	4	703778	201
2819,112	2	704778	202
282,588	4,016	70647	1
2821,112	1,024	705278	203
2822,136	4	705534	3
2826,136	4,016	706534	200
2830,152	3,984	707538	201
2834,136	2,016	708534	202
2836,152	1,008	709038	203
2837,16	4,016	709290	4
2841,176	8,976	710294	200
2850,152	3,984	712538	201
2854,136	2,016	713534	202
2856,152	1,008	714038	203
2857,16	4,016	714290	3
286,604	4	71651	200
2861,176	4	715294	200
2865,176	4,016	716294	201
2869,192	1,984	717298	202
2871,176	1,024	717794	203
2872,2	4,016	718050	3
2876,216	4	719054	200
2880,216	4	720054	201
2884,216	1,984	721054	202
2886,2	1,024	721550	203
2887,224	4,016	721806	3
2891,24	4	722810	200
2895,24	4	723810	201
2899,24	2,016	724810	202
290,604	4	72651	201
2901,256	1,008	725314	203
2902,264	4	725566	4
2906,264	4,016	726566	200
2910,28	4	727570	201
2914,28	2	728570	202
2916,28	1,008	729070	203
2917,288	4	729322	3
2921,288	4,016	730322	200
2925,304	4	731326	201
2929,304	2	732326	202
2931,304	1,024	732826	203
2932,328	4	733082	4
2936,328	4,016	734082	200
294,604	2	73651	202
2940,344	3,984	735086	201
2944,328	2,016	736082	202
2946,344	1,008	736586	203
2947,352	4,016	736838	4
2951,368	4	737842	200
2955,368	4	738842	201
2959,368	2	739842	202
296,604	1,024	74151	203
2961,368	1,024	740342	203
2962,392	4	740598	3
2966,392	4,016	741598	200
297,628	4	74407	2
2970,408	4	742602	201
2974,408	2	743602	202
2976,408	1,008	744102	203
2977,416	4	744354	3
2981,416	4,016	745354	200
2985,432	4	746358	201
2989,432	2	747358	202
2991,432	1,008	747858	203
2992,44	4,016	748110	4
2996,456	4	749114	200
3000,456	4	750114	201
3004,456	2,016	751114	202
3006,472	1,008	751618	203
3007,48	4	751870	4
301,628	4	75407	200
3011,48	4,016	752870	200
3015,496	3,984	753874	201
3019,48	2,016	754870	202
3021,496	1,008	755374	203
3022,504	4,016	755626	4
3026,52	4	756630	200
3030,52	4	757630	201
3034,52	2,016	758630	202
3036,536	1,008	759134	203
3037,544	4	759386	3
3041,544	4,016	760386	200
3045,56	4	761390	201
3049,56	2	762390	202
305,628	4	76407	201
3051,56	1,008	762890	203
3052,568	4,016	763142	4
3056,584	4	764146	200
3060,584	4	765146	201
3064,584	2	766146	202
3066,584	1,008	766646	203
3067,592	4,016	766898	4
3071,608	4	767902	200
3075,608	4,016	768902	201
3079,624	1,984	769906	202
3081,608	1,024	770402	203
3082,632	4,016	770658	3
3086,648	4	771662	200
309,628	2	77407	202
3090,648	4,016	772662	201
3094,664	1,984	773666	202
3096,648	1,008	774162	203
3097,656	4,016	774414	4
31,052	4	7763	200
3101,672	4,016	775418	200
3105,688	4	776422	201
3109,688	2	777422	202
311,628	1,024	77907	203
3111,688	1,008	777922	203
3112,696	4,016	778174	4
3116,712	4	779178	200
312,652	4	78163	2
3120,712	4	780178	201
3124,712	2	781178	202
3126,712	1,024	781678	203
3127,736	4,016	781934	4
3131,752	3,984	782938	200
3135,736	4	783934	201
3139,736	2,016	784934	202
3141,752	1,008	785438	203
3142,76	4,016	785690	3
3146,776	4	786694	200
3150,776	4	787694	201
3154,776	2	788694	202
3156,776	1,024	789194	203
3157,8	4	789450	3
316,652	4	79163	200
3161,8	4	790450	200
3165,8	4	791450	201
3169,8	2,016	792450	202
3171,816	1,008	792954	203
3172,824	4	793206	3
3176,824	4,016	794206	200
3180,84	4	795210	201
3184,84	2	796210	202
3186,84	1,008	796710	203
3187,848	4,016	796962	4
3191,864	4	797966	200
3195,864	4	798966	201
3199,864	2	799966	202
320,652	4,016	80163	201
3201,864	1,024	800466	203
3202,888	4,016	800722	3
3206,904	4	801726	200
3210,904	3,984	802726	201
3214,888	2,032	803722	202
3216,92	1,008	804230	203
3217,928	4	804482	3
3221,928	4,016	805482	200
3225,944	4	806486	201
3229,944	2	807486	202
3231,944	1,008	807986	203
3232,952	4,016	808238	3
3236,968	4	809242	200
324,668	2	81167	202
3240,968	4	810242	201
3244,968	2,016	811242	202
3246,984	0,992	811746	203
3247,976	4,016	811994	4
3251,992	4,016	812998	200
3256,008	3,984	814002	201
3259,992	2	814998	202
326,668	1,008	81667	203
3261,992	1,008	815498	203
3263	4,032	815750	3
3267,032	4	816758	200
327,676	4	81919	2
3271,032	4	817758	201
3275,032	2	818758	202
3277,032	1,008	819258	203
3278,04	4	819510	4
3282,04	4,016	820510	200
3286,056	4	821514	201
3290,056	2,016	822514	202
3292,072	0,992	823018	203
3293,064	4,032	823266	4
3297,096	9,04	824274	200
3306,136	4	826534	201
331,676	4,016	82919	200
3310,136	2,016	827534	202
3312,152	0,992	828038	203
3313,144	3,616	828286	3
3316,76	1,008	829190	103
3317,768	4	829442	200
3321,768	4	830442	201
3325,768	2,016	831442	202
3327,784	1,008	831946	203
3328,792	3,52	832198	4
3332,312	1,008	833078	104
3333,32	4	833330	200
3337,32	3,984	834330	201
3341,304	2,016	835326	202
3343,32	1,008	835830	203
3344,328	4,768	836082	4
3349,096	0,992	837274	104
335,692	4	83923	201
3350,088	4,016	837522	200
3354,104	4	838526	201
3358,104	2	839526	202
3360,104	1,008	840026	203
3361,112	3,648	840278	3
3364,76	1,008	841190	103
3365,768	4,016	841442	200
3369,784	4	842446	201
3373,784	2	843446	202
3375,784	0,992	843946	203
3376,776	3,632	844194	3
3380,408	1,008	845102	103
3381,416	3,984	845354	200
3385,4	4,016	846350	201
3389,416	2	847354	202
339,692	2	84923	202
3391,416	1,008	847854	203
3392,424	3,648	848106	3
3396,072	1,008	849018	103
3397,08	4	849270	200
3401,08	4	850270	201
3405,08	2	851270	202
3407,08	0,992	851770	203
3408,072	4,896	852018	4
341,692	1,024	85423	203
3412,968	1,008	853242	104
3413,976	4	853494	200
3417,976	4,016	854494	201
342,716	4,016	85679	1
3421,992	1,984	855498	202
3423,976	1,008	855994	203
3424,984	5,168	856246	4
3430,152	1,008	857538	104
3431,16	4	857790	200
3435,16	4	858790	201
3439,16	2	859790	202
3441,16	1,008	860290	203
3442,168	4,704	860542	3
3446,872	1,008	861718	103
3447,88	4	861970	200
3451,88	4	862970	201
3455,88	2	863970	202
3457,88	1,008	864470	203
3458,888	3,6	864722	4
346,732	4	86683	200
3462,488	1,008	865622	104
3463,496	4	865874	200
3467,496	3,984	866874	201
3471,48	2,016	867870	202
3473,496	1,008	868374	203
3474,504	3,52	868626	3
3478,024	1,008	869506	103
3479,032	4	869758	200
3483,032	4	870758	201
3487,032	2,016	871758	202
3489,048	0,992	872262	203
3490,04	6,32	872510	4
3496,36	1,024	874090	104
3497,384	4	874346	200
35,052	4,016	8763	201
350,732	4	87683	201
3501,384	3,984	875346	201
3505,368	2,016	876342	202
3507,384	0,992	876846	203
3508,376	3,52	877094	3
3511,896	0,992	877974	103
3512,888	4,016	878222	200
3516,904	4	879226	201
3520,904	2	880226	202
3522,904	1,008	880726	203
3523,912	7,2	880978	3
3531,112	1,008	882778	103
3532,12	4	883030	200
3536,12	4	884030	201
354,732	2	88683	202
3540,12	2	885030	202
3542,12	0,992	885530	203
3543,112	3,664	885778	4
3546,776	1,008	886694	104
3547,784	4	886946	200
3551,784	4	887946	201
3555,784	2,016	888946	202
3557,8	0,992	889450	203
3558,792	3,664	889698	4
356,732	1,008	89183	203
3562,456	1,008	890614	104
3563,464	4	890866	200
3567,464	4	891866	201
357,74	4,016	89435	1
3571,464	2,016	892866	202
3573,48	0,992	893370	203
3574,472	3,552	893618	4
3578,024	1,008	894506	104
3579,032	4	894758	200
3583,032	4	895758	201
3587,032	2,016	896758	202
3589,048	0,992	897262	203
3590,04	3,616	897510	4
3593,656	1,008	898414	104
3594,664	4	898666	200
3598,664	4	899666	201
3602,664	2	900666	202
3604,664	1,008	901166	203
3605,672	3,648	901418	3
3609,32	0,992	902330	103
361,756	4,016	90439	200
3610,312	4,016	902578	200
3614,328	3,984	903582	201
3618,312	2	904578	202
3620,312	1,008	905078	203
3621,32	3,472	905330	3
3624,792	1,008	906198	103
3625,8	4	906450	200
3629,8	4,016	907450	201
3633,816	2	908454	202
3635,816	0,992	908954	203
3636,808	3,568	909202	3
3640,376	0,992	910094	103
3641,368	4	910342	200
3645,368	4	911342	201
3649,368	2,016	912342	202
365,772	4	91443	201
3651,384	1,008	912846	203
3652,392	5,856	913098	4
3658,248	1,008	914562	104
3659,256	4	914814	200
3663,256	4	915814	201
3667,256	2	916814	202
3669,256	1,008	917314	203
3670,264	7,088	917566	4
3677,352	0,992	919338	104
3678,344	4,016	919586	200
3682,36	4	920590	201
3686,36	2	921590	202
3688,36	0,992	922090	203
3689,352	3,584	922338	3
369,772	2	92443	202
3692,936	1,008	923234	103
3693,944	4,016	923486	200
3697,96	3,984	924490	201
3701,944	2,016	925486	202
3703,96	1,008	925990	203
3704,968	3,6	926242	3
3708,568	1,024	927142	103
3709,592	3,984	927398	200
371,772	1,008	92943	203
3713,576	4,016	928394	201
3717,592	2	929398	202
3719,592	0,992	929898	203
372,78	4,016	93195	2
3720,584	7,088	930146	4
3727,672	1,008	931918	104
3728,68	4,016	932170	200
3732,696	4	933174	201
3736,696	1,984	934174	202
3738,68	1,008	934670	203
3739,688	3,664	934922	4
3743,352	0,992	935838	104
3744,344	4	936086	200
3748,344	4	937086	201
3752,344	2	938086	202
3754,344	1,008	938586	203
3755,352	3,616	938838	3
3758,968	1,008	939742	103
3759,976	4	939994	200
376,796	3,984	94199	200
3763,976	4	940994	201
3767,976	2,016	941994	202
3769,992	0,992	942498	203
3770,984	3,568	942746	3
3774,552	1,008	943638	103
3775,56	4	943890	200
3779,56	4,016	944890	201
3783,576	1,984	945894	202
3785,56	1,008	946390	203
3786,568	3,648	946642	4
3790,216	0,992	947554	104
3791,208	4	947802	200
380,78	4	95195	201
384,78	2,016	96195	202
386,796	1,008	96699	203
387,804	4,016	96951	1
39,068	2	9767	202
391,82	4	97955	200
395,82	4,016	98955	201
399,836	1,984	99959	202
401,82	1,024	100455	203
402,844	4	100711	2
406,844	4,016	101711	200
41,068	1,008	10267	203
410,86	4	102715	201
414,86	2,016	103715	202
416,876	0,992	104219	203
417,868	4,016	104467	2
42,076	4,016	10519	1
421,884	4	105471	200
425,884	4	106471	201
429,884	2	107471	202
431,884	1,024	107971	203
432,908	4,016	108227	1
436,924	3,984	109231	200
440,908	4	110227	201
444,908	2,016	111227	202
446,924	1,024	111731	203
447,948	4	111987	2
451,948	9,024	112987	200
46,092	4	11523	200
460,972	4	115243	201
464,972	2	116243	202
466,972	1,008	116743	203
467,98	4	116995	2
471,98	4,016	117995	200
475,996	4	118999	201
479,996	2	119999	202
481,996	1,024	120499	203
483,02	4	120755	1
487,02	4	121755	200
491,02	4,016	122755	201
495,036	2	123759	202
497,036	1,008	124259	203
