onset	duration	sample	value
1640,172	1,008	410043	102
1641,18	3,984	410295	200
1645,164	4,016	411291	201
1649,18	0,992	412295	202
1650,172	0,992	412543	203
1651,164	6,944	412791	1
1658,108	1,008	414527	101
1659,116	4	414779	200
166,252	4	41563	200
1663,116	4	415779	201
1667,116	1,008	416779	202
1668,124	1,008	417031	203
1669,132	5,472	417283	2
1674,604	1,008	418651	102
1675,612	4	418903	200
1679,612	4	419903	201
1683,612	1,008	420903	202
1684,62	0,992	421155	203
1685,612	3,584	421403	2
1689,196	0,992	422299	102
1690,188	4	422547	200
1694,188	4	423547	201
1698,188	1,008	424547	202
1699,196	0,992	424799	203
170,252	4	42563	201
1700,188	11,488	425047	1
1711,676	0,992	427919	101
1712,668	4	428167	200
1716,668	4	429167	201
1720,668	1,008	430167	202
1721,676	0,992	430419	203
1722,668	4,08	430667	1
1726,748	1,008	431687	101
1727,756	4,016	431939	200
1731,772	4	432943	201
1735,772	0,992	433943	202
1736,764	0,992	434191	203
1737,756	5,104	434439	2
174,252	2	43563	202
1742,86	0,992	435715	102
1743,852	4,016	435963	200
1747,868	3,984	436967	201
1751,852	1,008	437963	202
1752,86	1,008	438215	203
1753,868	3,584	438467	1
1757,452	1,008	439363	101
1758,46	4,016	439615	200
176,252	1,008	44063	203
1762,476	3,984	440619	201
1766,46	1,008	441615	202
1767,468	1,008	441867	203
1768,476	4,064	442119	1
177,26	4,016	44315	1
1772,54	1,008	443135	101
1773,548	4	443387	200
1777,548	4	444387	201
1781,548	1,008	445387	202
1782,556	0,992	445639	203
1783,548	3,6	445887	1
1787,148	1,008	446787	101
1788,156	4	447039	200
1792,156	4	448039	201
1796,156	1,008	449039	202
1797,164	0,992	449291	203
1798,156	12,016	449539	1
181,276	4	45319	200
1810,172	1,008	452543	101
1811,18	4	452795	200
1815,18	4	453795	201
1819,18	0,992	454795	202
1820,172	1,008	455043	203
1821,18	3,568	455295	1
1824,748	1,008	456187	101
1825,756	4	456439	200
1829,756	4	457439	201
1833,756	0,992	458439	202
1834,748	1,008	458687	203
1835,756	3,504	458939	2
1839,26	1,008	459815	102
1840,268	4	460067	200
1844,268	4	461067	201
1848,268	1,008	462067	202
1849,276	0,992	462319	203
185,276	4	46319	201
1850,268	3,648	462567	1
1853,916	1,008	463479	101
1854,924	4	463731	200
1858,924	4,016	464731	201
1862,94	0,992	465735	202
1863,932	0,992	465983	203
1864,924	12,288	466231	1
1877,212	0,992	469303	101
1878,204	4,016	469551	200
1882,22	4	470555	201
1886,22	0,992	471555	202
1887,212	0,992	471803	203
1888,204	9,344	472051	1
189,276	2	47319	202
1897,548	1,008	474387	101
1898,556	8,976	474639	200
1907,532	4,016	476883	201
191,276	1,008	47819	203
1911,548	1,984	477887	202
1913,532	1,008	478383	203
1914,54	4	478635	3
1918,54	4,016	479635	200
192,284	4,016	48071	2
1922,556	4	480639	201
1926,556	2	481639	202
1928,556	1,008	482139	203
1929,564	4	482391	4
1933,564	4	483391	200
1937,564	4,016	484391	201
1941,58	2	485395	202
1943,58	1,008	485895	203
1944,588	4,016	486147	3
1948,604	4	487151	200
1952,604	4	488151	201
1956,604	2,016	489151	202
1958,62	0,992	489655	203
1959,612	4,016	489903	3
196,3	4	49075	200
1963,628	4	490907	200
1967,628	4	491907	201
1971,628	2	492907	202
1973,628	1,008	493407	203
1974,636	4	493659	4
1978,636	4,016	494659	200
1982,652	3,984	495663	201
1986,636	2,032	496659	202
1988,668	0,992	497167	203
1989,66	4,016	497415	4
1993,676	4	498419	200
1997,676	4	499419	201
20,028	3,984	5007	201
200,3	4	50075	201
2001,676	2	500419	202
2003,676	1,008	500919	203
2004,684	4,016	501171	4
2008,7	4	502175	200
2012,7	4	503175	201
2016,7	2	504175	202
2018,7	1,008	504675	203
2019,708	4,016	504927	3
2023,724	4	505931	200
2027,724	3,984	506931	201
2031,708	2,016	507927	202
2033,724	1,008	508431	203
2034,732	4	508683	3
2038,732	4,016	509683	200
204,3	2,016	51075	202
2042,748	4	510687	201
2046,748	2	511687	202
2048,748	1,008	512187	203
2049,756	4	512439	4
2053,756	4,016	513439	200
2057,772	4	514443	201
206,316	0,992	51579	203
2061,772	2	515443	202
2063,772	1,008	515943	203
2064,78	4	516195	4
2068,78	4	517195	200
207,308	4	51827	2
2072,78	4	518195	201
2076,78	2	519195	202
2078,78	1,008	519695	203
2079,788	4,016	519947	3
2083,804	4	520951	200
2087,804	4	521951	201
2091,804	2,016	522951	202
2093,82	1,008	523455	203
2094,828	4	523707	4
2098,828	4	524707	200
2102,828	4	525707	201
2106,828	2,016	526707	202
2108,844	0,992	527211	203
2109,836	4,016	527459	4
211,308	4,016	52827	200
2113,852	4	528463	200
2117,852	4	529463	201
2121,852	2	530463	202
2123,852	1,008	530963	203
2124,86	4,016	531215	4
2128,876	4	532219	200
2132,876	4	533219	201
2136,876	2	534219	202
2138,876	1,008	534719	203
2139,884	4,016	534971	3
2143,9	4	535975	200
2147,9	4	536975	201
215,324	4	53831	201
2151,9	2	537975	202
2153,9	1,024	538475	203
2154,924	4	538731	3
2158,924	4	539731	200
2162,924	4	540731	201
2166,924	2	541731	202
2168,924	1,024	542231	203
2169,948	4	542487	4
2173,948	4	543487	200
2177,948	4	544487	201
2181,948	2	545487	202
2183,948	1,008	545987	203
2184,956	4,016	546239	4
2188,972	4	547243	200
219,324	2	54831	202
2192,972	4	548243	201
2196,972	2,016	549243	202
2198,988	0,992	549747	203
2199,98	4,016	549995	3
2203,996	4	550999	200
2207,996	4,016	551999	201
221,324	1,008	55331	203
2212,012	1,984	553003	202
2213,996	1,024	553499	203
2215,02	4	553755	4
2219,02	4	554755	200
222,332	4	55583	2
2223,02	4	555755	201
2227,02	2,016	556755	202
2229,036	1,008	557259	203
2230,044	4,016	557511	3
2234,06	4	558515	200
2238,06	3,984	559515	201
2242,044	2,016	560511	202
2244,06	1,008	561015	203
2245,068	4,016	561267	3
2249,084	4	562271	200
2253,084	4	563271	201
2257,084	2,016	564271	202
2259,1	0,992	564775	203
226,332	4,016	56583	200
2260,092	4,032	565023	3
2264,124	4	566031	200
2268,124	4	567031	201
2272,124	2	568031	202
2274,124	1,008	568531	203
2275,132	4	568783	4
2279,132	4,016	569783	200
2283,148	3,984	570787	201
2287,132	2,016	571783	202
2289,148	1,008	572287	203
2290,156	4,016	572539	3
2294,172	4	573543	200
2298,172	4	574543	201
230,348	4	57587	201
2302,172	2	575543	202
2304,172	1,024	576043	203
2305,196	4	576299	3
2309,196	4	577299	200
2313,196	4	578299	201
2317,196	2,016	579299	202
2319,212	0,992	579803	203
2320,204	4,016	580051	4
2324,22	4	581055	200
2328,22	4	582055	201
2332,22	2	583055	202
2334,22	1,008	583555	203
2335,228	4	583807	3
2339,228	4,016	584807	200
234,348	2	58587	202
2343,244	4	585811	201
2347,244	2	586811	202
2349,244	1,008	587311	203
2350,252	4	587563	4
2354,252	8,976	588563	200
236,348	1,008	59087	203
2363,228	4	590807	201
2367,228	2	591807	202
2369,228	0,976	592307	203
237,356	4,016	59339	1
2370,204	4,032	592551	4
2374,236	4,012	593559	200
2378,248	4,008	594562	201
2382,256	2	595564	202
2384,256	1,024	596064	203
2385,28	4	596320	3
2389,28	4	597320	200
2393,28	4	598320	201
2397,28	2	599320	202
2399,28	1,008	599820	203
24,012	2,016	6003	202
2400,288	4,016	600072	3
2404,304	4	601076	200
2408,304	3,984	602076	201
241,372	4	60343	200
2412,288	2,016	603072	202
2414,304	1,008	603576	203
2415,312	4,016	603828	3
2419,328	4	604832	200
2423,328	4	605832	201
2427,328	2	606832	202
2429,328	0,992	607332	203
2430,32	4,016	607580	4
2434,336	4	608584	200
2438,336	4	609584	201
2442,336	2,016	610584	202
2444,352	1,008	611088	203
2445,36	4	611340	3
2449,36	4,016	612340	200
245,372	4,016	61343	201
2453,376	4	613344	201
2457,376	2	614344	202
2459,376	0,992	614844	203
2460,368	4,016	615092	4
2464,384	4,016	616096	200
2468,4	4	617100	201
2472,4	2	618100	202
2474,4	1,008	618600	203
2475,408	4	618852	4
2479,408	4	619852	200
2483,408	4,016	620852	201
2487,424	2	621856	202
2489,424	0,992	622356	203
249,388	1,984	62347	202
2490,416	4,016	622604	4
2494,432	4	623608	200
2498,432	4	624608	201
2502,432	2,016	625608	202
2504,448	1,008	626112	203
2505,456	4	626364	3
2509,456	4	627364	200
251,372	1,008	62843	203
2513,456	4	628364	201
2517,456	2,016	629364	202
2519,472	1,008	629868	203
252,38	4,016	63095	2
2520,48	4	630120	3
2524,48	4	631120	200
2528,48	4	632120	201
2532,48	2,016	633120	202
2534,496	0,992	633624	203
2535,488	4,016	633872	3
2539,504	4	634876	200
2543,504	4	635876	201
2547,504	2,016	636876	202
2549,52	1,008	637380	203
2550,528	4	637632	4
2554,528	4	638632	200
2558,528	4,016	639632	201
256,396	4	64099	200
2562,544	1,984	640636	202
2564,528	1,008	641132	203
2565,536	4	641384	4
2569,536	4,016	642384	200
2573,552	3,984	643388	201
2577,536	2,016	644384	202
2579,552	1,008	644888	203
2580,56	4,016	645140	3
2584,576	4	646144	200
2588,576	4	647144	201
2592,576	2	648144	202
2594,576	1,008	648644	203
2595,584	4	648896	4
2599,584	4,016	649896	200
26,028	0,992	6507	203
260,396	4	65099	201
2603,6	3,984	650900	201
2607,584	2,016	651896	202
2609,6	1,008	652400	203
2610,608	4	652652	3
2614,608	4	653652	200
2618,608	4,016	654652	201
2622,624	2	655656	202
2624,624	0,992	656156	203
2625,616	4,016	656404	3
2629,632	4	657408	200
2633,632	4	658408	201
2637,632	2	659408	202
2639,632	1,024	659908	203
264,396	2,016	66099	202
2640,656	4,016	660164	4
2644,672	4	661168	200
2648,672	3,984	662168	201
2652,656	2,016	663164	202
2654,672	1,008	663668	203
2655,68	4	663920	3
2659,68	4	664920	200
266,412	1,008	66603	203
2663,68	4	665920	201
2667,68	2,016	666920	202
2669,696	1,008	667424	203
267,42	4	66855	1
2670,704	4,016	667676	4
2674,72	4	668680	200
2678,72	3,984	669680	201
2682,704	2,016	670676	202
2684,72	1,008	671180	203
2685,728	4	671432	4
2689,728	4	672432	200
2693,728	4	673432	201
2697,728	2,016	674432	202
2699,744	1,008	674936	203
27,02	4,016	6755	2
2700,752	4,016	675188	3
2704,768	4	676192	200
2708,768	4	677192	201
271,42	4	67855	200
2712,768	2	678192	202
2714,768	1,008	678692	203
2715,776	4	678944	4
2719,776	4,016	679944	200
2723,792	3,984	680948	201
2727,776	2,016	681944	202
2729,792	0,992	682448	203
2730,784	4,016	682696	4
2734,8	4	683700	200
2738,8	4,016	684700	201
2742,816	2	685704	202
2744,816	1,008	686204	203
2745,824	4	686456	4
2749,824	4	687456	200
275,42	4,016	68855	201
2753,824	4,016	688456	201
2757,84	2	689460	202
2759,84	0,992	689960	203
2760,832	4,016	690208	3
2764,848	4	691212	200
2768,848	4,016	692212	201
2772,864	2	693216	202
2774,864	0,992	693716	203
2775,856	4,016	693964	3
2779,872	4,016	694968	200
2783,888	4	695972	201
2787,888	2	696972	202
2789,888	1,008	697472	203
279,436	2	69859	202
2790,896	4,016	697724	4
2794,912	4	698728	200
2798,912	4	699728	201
2802,912	2	700728	202
2804,912	0,992	701228	203
2805,904	4,016	701476	3
2809,92	9,012	702480	200
281,436	1,008	70359	203
2818,932	3,988	704733	201
282,444	4,016	70611	1
2822,92	1,988	705730	202
2824,908	1,024	706227	203
2825,932	4,016	706483	4
2829,948	4	707487	200
2833,948	4,016	708487	201
2837,964	2	709491	202
2839,964	1,008	709991	203
2840,972	4	710243	4
2844,972	4	711243	200
2848,972	4	712243	201
2852,972	2	713243	202
2854,972	1,008	713743	203
2855,98	4	713995	4
2859,98	4	714995	200
286,46	4	71615	200
2863,98	4,004	715995	201
2867,984	2,02	716996	202
2870,004	1,008	717501	203
2871,012	4	717753	3
2875,012	4,016	718753	200
2879,028	3,984	719757	201
2883,012	2,02	720753	202
2885,032	1,008	721258	203
2886,04	4	721510	3
2890,04	4	722510	200
2894,04	4	723510	201
2898,04	2,016	724510	202
290,46	4	72615	201
2900,056	1,008	725014	203
2901,064	4	725266	3
2905,064	4,008	726266	200
2909,072	4	727268	201
2913,072	2	728268	202
2915,072	1,012	728768	203
2916,084	4,016	729021	4
2920,1	4	730025	200
2924,1	3,996	731025	201
2928,096	2	732024	202
2930,096	1,008	732524	203
2931,104	4,016	732776	3
2935,12	4	733780	200
2939,12	4,004	734780	201
294,46	2	73615	202
2943,124	2	735781	202
2945,124	1,024	736281	203
2946,148	4	736537	3
2950,148	4	737537	200
2954,148	4	738537	201
2958,148	2,016	739537	202
296,46	1,008	74115	203
2960,164	0,992	740041	203
2961,156	4	740289	4
2965,156	4,016	741289	200
2969,172	4	742293	201
297,468	4,016	74367	2
2973,172	2	743293	202
2975,172	1,008	743793	203
2976,18	4	744045	4
2980,18	4,016	745045	200
2984,196	4	746049	201
2988,196	2	747049	202
2990,196	1,008	747549	203
2991,204	4	747801	4
2995,204	3,992	748801	200
2999,196	4,016	749799	201
3003,212	2,016	750803	202
3005,228	0,992	751307	203
3006,22	4	751555	3
301,484	4,016	75371	200
3010,22	4,016	752555	200
3014,236	4	753559	201
3018,236	2,016	754559	202
3020,252	1,008	755063	203
3021,26	4,016	755315	3
3025,276	3,984	756319	200
3029,26	4,016	757315	201
3033,276	2,016	758319	202
3035,292	0,992	758823	203
3036,284	4,016	759071	4
3040,3	4	760075	200
3044,3	4	761075	201
3048,3	1,984	762075	202
305,5	3,984	76375	201
3050,284	1,024	762571	203
3051,308	4,016	762827	3
3055,324	4	763831	200
3059,324	4	764831	201
3063,324	2,016	765831	202
3065,34	1,008	766335	203
3066,348	4	766587	3
3070,348	4	767587	200
3074,348	4	768587	201
3078,348	2,016	769587	202
3080,364	1,008	770091	203
3081,372	4	770343	4
3085,372	4	771343	200
3089,372	4	772343	201
309,484	2,016	77371	202
3093,372	2,016	773343	202
3095,388	0,992	773847	203
3096,38	4,016	774095	4
31,036	4	7759	200
3100,396	4,016	775099	200
3104,412	3,984	776103	201
3108,396	2	777099	202
311,5	0,992	77875	203
3110,396	1,008	777599	203
3111,404	4,016	777851	3
3115,42	4	778855	200
3119,42	4	779855	201
312,492	4,016	78123	2
3123,42	2	780855	202
3125,42	1,024	781355	203
3126,444	4	781611	4
3130,444	4	782611	200
3134,444	4	783611	201
3138,444	2,012	784611	202
3140,456	1,008	785114	203
3141,464	4	785366	3
3145,464	4	786366	200
3149,464	4	787366	201
3153,464	2	788366	202
3155,464	1,024	788866	203
3156,488	4	789122	3
316,508	4,016	79127	200
3160,488	4,016	790122	200
3164,504	4	791126	201
3168,504	2	792126	202
3170,504	1,008	792626	203
3171,512	4	792878	4
3175,512	4	793878	200
3179,512	4	794878	201
3183,512	2,016	795878	202
3185,528	1,008	796382	203
3186,536	4	796634	4
3190,536	3,968	797634	200
3194,504	4,032	798626	201
3198,536	2	799634	202
320,524	3,984	80131	201
3200,536	1,024	800134	203
3201,56	4	800390	3
3205,56	4	801390	200
3209,56	4,008	802390	201
3213,568	2,012	803392	202
3215,58	0,992	803895	203
3216,572	4	804143	4
3220,572	4,016	805143	200
3224,588	4	806147	201
3228,588	2	807147	202
3230,588	1,008	807647	203
3231,596	4,016	807899	3
3235,612	4	808903	200
3239,612	4	809903	201
324,508	2,016	81127	202
3243,612	2	810903	202
3245,612	1,008	811403	203
3246,62	4,016	811655	4
3250,636	4	812659	200
3254,636	4,012	813659	201
3258,648	1,984	814662	202
326,524	0,992	81631	203
3260,632	1,024	815158	203
3261,656	4,016	815414	3
3265,672	9,008	816418	200
327,516	4,016	81879	2
3274,68	4	818670	201
3278,68	1,008	819670	202
3279,688	1,008	819922	203
3280,696	15,008	820174	4
3295,704	3,984	823926	200
3299,688	4,016	824922	201
3303,704	1,008	825926	202
3304,712	0,992	826178	203
3305,704	7,168	826426	3
331,532	4,016	82883	200
3312,872	0,992	828218	103
3313,864	4	828466	200
3317,864	4	829466	201
3321,864	1,008	830466	202
3322,872	1,008	830718	203
3323,88	14,992	830970	4
3338,872	4	834718	200
3342,872	4	835718	201
3346,872	1,008	836718	202
3347,88	1,008	836970	203
3348,888	3,664	837222	4
335,548	4	83887	201
3352,552	0,992	838138	104
3353,544	4,016	838386	200
3357,56	4	839390	201
3361,56	1,008	840390	202
3362,568	0,992	840642	203
3363,56	7,152	840890	4
3370,712	1,008	842678	104
3371,72	4	842930	200
3375,72	4	843930	201
3379,72	0,992	844930	202
3380,712	1,008	845178	203
3381,72	3,568	845430	3
3385,288	1,008	846322	103
3386,296	3,984	846574	200
339,548	2	84887	202
3390,28	4	847570	201
3394,28	1,008	848570	202
3395,288	1,008	848822	203
3396,296	3,632	849074	3
3399,928	1,008	849982	103
3400,936	4	850234	200
3404,936	4	851234	201
3408,936	0,992	852234	202
3409,928	1,008	852482	203
341,548	0,992	85387	203
3410,936	4,08	852734	4
3415,016	1,008	853754	104
3416,024	3,984	854006	200
342,54	4,016	85635	1
3420,008	4,016	855002	201
3424,024	1,008	856006	202
3425,032	0,992	856258	203
3426,024	3,6	856506	3
3429,624	1,008	857406	103
3430,632	4	857658	200
3434,632	3,984	858658	201
3438,616	1,008	859654	202
3439,624	1,008	859906	203
3440,632	5,632	860158	4
3446,264	0,992	861566	104
3447,256	4,016	861814	200
3451,272	4	862818	201
3455,272	1,008	863818	202
3456,28	1,008	864070	203
3457,288	6,656	864322	3
346,556	4,016	86639	200
3463,944	0,992	865986	103
3464,936	4	866234	200
3468,936	4	867234	201
3472,936	1,008	868234	202
3473,944	1,008	868486	203
3474,952	3,664	868738	3
3478,616	0,992	869654	103
3479,608	4	869902	200
3483,608	4	870902	201
3487,608	0,992	871902	202
3488,6	1,024	872150	203
3489,624	7,984	872406	4
3497,608	1,008	874402	104
3498,616	3,984	874654	200
35,036	4	8759	201
350,572	4	87643	201
3502,6	4	875650	201
3506,6	0,992	876650	202
3507,592	1,024	876898	203
3508,616	9,728	877154	4
3518,344	1,008	879586	104
3519,352	4	879838	200
3523,352	4	880838	201
3527,352	0,992	881838	202
3528,344	1,008	882086	203
3529,352	3,632	882338	4
3532,984	1,008	883246	104
3533,992	3,984	883498	200
3537,976	4	884494	201
354,572	2	88643	202
3541,976	1,008	885494	202
3542,984	0,992	885746	203
3543,976	6,896	885994	4
3550,872	1,008	887718	104
3551,88	4	887970	200
3555,88	4	888970	201
3559,88	0,992	889970	202
356,572	1,008	89143	203
3560,872	1,008	890218	203
3561,88	3,648	890470	4
3565,528	1,008	891382	104
3566,536	4	891634	200
357,58	4,016	89395	2
3570,536	4,016	892634	201
3574,552	0,992	893638	202
3575,544	0,992	893886	203
3576,536	3,68	894134	3
3580,216	1,008	895054	103
3581,224	4	895306	200
3585,224	4	896306	201
3589,224	0,992	897306	202
3590,216	1,008	897554	203
3591,224	3,568	897806	3
3594,792	1,008	898698	103
3595,8	4	898950	200
3599,8	4	899950	201
3603,8	1,008	900950	202
3604,808	0,992	901202	203
3605,8	15,008	901450	4
361,596	4	90399	200
3620,808	4,016	905202	200
3624,824	4	906206	201
3628,824	0,976	907206	202
3629,8	1,024	907450	203
3630,824	14,992	907706	4
3645,816	4	911454	200
3649,816	4	912454	201
365,596	4	91399	201
3653,816	1,008	913454	202
3654,824	1,008	913706	203
3655,832	3,728	913958	3
3659,56	0,992	914890	103
3660,552	4	915138	200
3664,552	4	916138	201
3668,552	1,008	917138	202
3669,56	1,008	917390	203
3670,568	3,584	917642	3
3674,152	1,008	918538	103
3675,16	4	918790	200
3679,16	4	919790	201
3683,16	0,992	920790	202
3684,152	1,008	921038	203
3685,16	3,728	921290	3
3688,888	0,992	922222	103
3689,88	4	922470	200
369,596	2	92399	202
3693,88	4	923470	201
3697,88	1,008	924470	202
3698,888	1,008	924722	203
3699,896	9,264	924974	3
3709,16	0,992	927290	103
371,596	1,008	92899	203
3710,152	4	927538	200
3714,152	4	928538	201
3718,152	1,008	929538	202
3719,16	1,008	929790	203
372,604	4,016	93151	1
3720,168	5,008	930042	3
3725,176	0,992	931294	103
3726,168	4	931542	200
3730,168	4	932542	201
3734,168	1,008	933542	202
3735,176	0,992	933794	203
3736,168	15,008	934042	4
3751,176	4	937794	200
3755,176	4	938794	201
3759,176	0,992	939794	202
376,62	4	94155	200
3760,168	1,024	940042	203
3761,192	3,632	940298	3
3764,824	1,008	941206	103
3765,832	3,984	941458	200
3769,816	4	942454	201
3773,816	1,008	943454	202
3774,824	0,992	943706	203
3775,816	3,696	943954	3
3779,512	1,008	944878	103
3780,52	4	945130	200
3784,52	4,016	946130	201
3788,536	0,992	947134	202
3789,528	0,992	947382	203
3790,52	7,392	947630	4
3797,912	0,992	949478	104
3798,904	4	949726	200
380,62	4	95155	201
384,62	2	96155	202
386,62	1,008	96655	203
387,628	4	96907	1
39,036	2,016	9759	202
391,628	4,016	97907	200
395,644	3,984	98911	201
399,628	2,016	99907	202
4,988	4,016	1247	201
401,644	0,992	100411	203
402,636	4,016	100659	1
406,652	4	101663	200
41,052	1,008	10263	203
410,652	4	102663	201
414,652	2,016	103663	202
416,668	1,008	104167	203
417,676	4	104419	2
42,06	3,984	10515	2
421,676	4	105419	200
425,676	4	106419	201
429,676	2,016	107419	202
431,692	1,008	107923	203
432,7	4	108175	2
436,7	4	109175	200
440,7	4	110175	201
444,7	2,016	111175	202
446,716	1,008	111679	203
447,724	4	111931	1
451,724	9,008	112931	200
46,044	4,016	11511	200
460,732	3,984	115183	201
464,716	2,016	116179	202
466,732	1,008	116683	203
467,74	4	116935	1
471,74	4	117935	200
475,74	4,016	118935	201
479,756	2	119939	202
481,756	1,008	120439	203
482,764	4	120691	1
486,764	4,016	121691	200
490,78	4	122695	201
494,78	2	123695	202
